Country,Source,Target,Year,Weight,Keywords
United States,55665175200,24478277800,2007,2,"['Multiple drug resistance', 'Nucleotide genomic signals', 'Pathogen variability', 'Genomic signals', 'PCA', 'Sequence prediction', 'Time series prediction']"
United States,55665175200,24478277800,2008,1,"['multiple drug resistance', 'nucleotide genomic signals', 'pathogen variability']"
United States,24478277800,6508201044,2007,2,"['Multiple drug resistance', 'Nucleotide genomic signals', 'Pathogen variability', 'Genomic signals', 'PCA', 'Sequence prediction', 'Time series prediction']"
United States,24478277800,6508201044,2008,1,"['multiple drug resistance', 'nucleotide genomic signals', 'pathogen variability']"
United States,7003493178,7005613566,2016,1,"['Hydrogen economy', 'Hydrogen storage', 'HyUnder', 'Renewable hydrogen']"
United States,7004632153,25722941400,2012,9,"['', 'Atmospheric models', 'Atmospheric monitoring', 'Cosmic rays', 'Extensive air showers', 'astroparticle physics', 'cosmic rays', 'neutrinos', 'telescopes', '', 'Control and monitor systems online', 'Large detector systems for particle and astroparticle physics', 'Real-time monitoring', 'Antennas', 'Large detector systems for particle and astroparticle physics', 'Antennas', 'Large detector systems for particle and astroparticle physics', 'cosmic rays', 'Galaxy: disk', 'methods: data analysis', 'astroparticle physics', 'cosmic rays']"
United States,7004632153,25722941400,2013,5,"['', 'cosmic ray experiments', 'ultra high energy cosmic rays', '', 'cosmic ray experiments', 'ultra high energy cosmic rays', 'Atmospheric monitoring', 'Clouds', 'Extensive air showers', 'Pierre Auger Observatory', 'Satellites', 'Ultra-high energy cosmic rays']"
United States,7004632153,25722941400,2014,5,"['', 'astroparticle physics', 'cosmic rays', 'methods: data analysis', 'Aerosol', 'Air masses', 'Atmospheric effect', 'Cosmic ray', 'GDAS', 'HYSPLIT', 'cosmic rays', 'Galaxy: disk', 'methods: data analysis', '']"
United States,7004632153,25722941400,2015,2,"['', 'cosmic ray experiments', 'ultra high energy cosmic rays']"
United States,7004632153,25722941400,2018,1,"['astroparticle physics', 'cosmic rays']"
United States,35185972900,25722941400,2012,8,"['', 'Atmospheric models', 'Atmospheric monitoring', 'Cosmic rays', 'Extensive air showers', '', 'Control and monitor systems online', 'Large detector systems for particle and astroparticle physics', 'Real-time monitoring', 'Antennas', 'Large detector systems for particle and astroparticle physics', 'Antennas', 'Large detector systems for particle and astroparticle physics', 'cosmic rays', 'Galaxy: disk', 'methods: data analysis', 'astroparticle physics', 'cosmic rays']"
United States,35185972900,25722941400,2013,4,"['cosmic ray experiments', 'ultra high energy cosmic rays', '', 'cosmic ray experiments', 'ultra high energy cosmic rays', 'Atmospheric monitoring', 'Clouds', 'Extensive air showers', 'Pierre Auger Observatory', 'Satellites', 'Ultra-high energy cosmic rays']"
United States,35185972900,25722941400,2014,5,"['', 'astroparticle physics', 'cosmic rays', 'methods: data analysis', 'Aerosol', 'Air masses', 'Atmospheric effect', 'Cosmic ray', 'GDAS', 'HYSPLIT', 'cosmic rays', 'Galaxy: disk', 'methods: data analysis', '']"
United States,35185972900,25722941400,2015,2,"['', 'cosmic ray experiments', 'ultra high energy cosmic rays']"
United States,35185972900,25722941400,2018,1,"['astroparticle physics', 'cosmic rays']"
United States,7004016540,25722941400,2012,9,"['', 'Atmospheric models', 'Atmospheric monitoring', 'Cosmic rays', 'Extensive air showers', 'astroparticle physics', 'cosmic rays', 'neutrinos', 'telescopes', '', 'Control and monitor systems online', 'Large detector systems for particle and astroparticle physics', 'Real-time monitoring', 'Antennas', 'Large detector systems for particle and astroparticle physics', 'Antennas', 'Large detector systems for particle and astroparticle physics', 'cosmic rays', 'Galaxy: disk', 'methods: data analysis', 'astroparticle physics', 'cosmic rays']"
United States,7004016540,25722941400,2013,5,"['', 'cosmic ray experiments', 'ultra high energy cosmic rays', '', 'cosmic ray experiments', 'ultra high energy cosmic rays', 'Atmospheric monitoring', 'Clouds', 'Extensive air showers', 'Pierre Auger Observatory', 'Satellites', 'Ultra-high energy cosmic rays']"
United States,7004016540,25722941400,2014,5,"['', 'astroparticle physics', 'cosmic rays', 'methods: data analysis', 'Aerosol', 'Air masses', 'Atmospheric effect', 'Cosmic ray', 'GDAS', 'HYSPLIT', 'cosmic rays', 'Galaxy: disk', 'methods: data analysis', '']"
United States,7004016540,25722941400,2015,2,"['', 'cosmic ray experiments', 'ultra high energy cosmic rays']"
United States,7004016540,25722941400,2018,1,"['astroparticle physics', 'cosmic rays']"
United States,36024934700,35826545200,2010,2,"['Enzymes', 'Membrane computing', 'Numerical P systems', '']"
United States,36024934700,22959157700,2012,1,"['Bio-inspired computing', 'Membrane controller', 'Membrane systems', 'Mobile robot', 'Numerical P system', 'Simulation']"
United States,36024934700,22959157700,2010,1,['']
United States,35826545200,6701794764,2016,2,"['Applications of membrane computing', 'Cell membranes', 'Complexity classes', 'Finite automata', 'Formal languages', 'Membrane computing', 'Natural computing', 'P system', 'Semantics and formal verification', 'Simulation frameworks', 'Spiking neurons', 'Dynamical systems', 'Enzymatic numerical P systems', 'Hybrid numerical p systems', 'Membrane computing', 'Numerical P systems', 'Systems biology']"
United States,35826545200,9240753400,2010,1,['']
United States,22959157700,6701794764,2016,2,"['Applications of membrane computing', 'Cell membranes', 'Complexity classes', 'Finite automata', 'Formal languages', 'Membrane computing', 'Natural computing', 'P system', 'Semantics and formal verification', 'Simulation frameworks', 'Spiking neurons', 'Consensus protocol', 'Dynamical systems', 'Membrane computing', 'Multi-agent systems', 'Numerical P systems']"
United States,22959157700,9240753400,2010,1,['']
United States,7005821701,6506028918,2013,2,"['Education', 'LabSocket', 'LabVIEW', 'Remote engineering', 'Virtual instrumentation', 'Education', 'LabSocket', 'LabVIEW', 'Remote Engineering', 'Virtual Instrumentation']"
United States,7005821701,6506028918,2015,1,"['Lab VIEW', 'LabSocket', 'Moodle', 'Remote Laboratories', 'Virtual Instrumentation']"
United States,55558826900,25655127500,2015,1,"['convergent thinking', 'creativity', 'disruptive technology', 'divergent thinking', 'online laboratory', 'remote experiment']"
United States,22979186200,25824833600,2010,1,"['ILab', 'Web page instrument', 'Wi-Fi tag']"
United States,22979186200,25824897500,2010,1,"['ILab', 'Web page instrument', 'Wi-Fi tag']"
United States,22979186200,6506028918,2010,1,"['ILab', 'Web page instrument', 'Wi-Fi tag']"
United States,25655127500,6506028918,2015,2,"['Creativity', 'LabVIEW', 'PSoC', 'SmartGPU', 'convergent thinking', 'creativity', 'disruptive technology', 'divergent thinking', 'online laboratory', 'remote experiment']"
United States,57189001961,6506028918,2015,1,"['Community of practices', 'Complex systems', 'Negative feedback', 'Positive feedback', 'Remote laboratory']"
United States,42862423400,6506028918,2011,2,"['behavioral models', 'EM optimization', 'microwave circuit optimization', 'creativity', 'Tangibility of knowledge', 'tangible assets', 'technologic transfer']"
United States,42862423400,6506028918,2010,1,['']
United States,35810592900,7201384279,2011,1,['']
United States,26023637000,7201384279,2012,1,['']
United States,8629766800,7201384279,2012,1,['']
United States,6603350430,7201384279,2018,1,"['Electromagnetic field analysis', 'Finite element method', 'Hybrid permanent magnet generator']"
United States,56790479400,7201384279,2018,1,"['Electromagnetic field analysis', 'Finite element method', 'Hybrid permanent magnet generator']"
United States,7801549618,7201384279,2011,1,['']
United States,7201384279,6505888114,2011,1,['']
United States,7201384279,6505888114,2017,1,"['Counter-rotating dual rotor wind generator', 'Finite element analysis', 'Permanent magnet']"
United States,7201384279,24825254900,2008,1,"['Line self-starting', 'Permanent magnet', 'Pole changeable winding', 'Synchronous motor']"
United States,7201384279,24825254900,2010,1,['']
United States,7201384279,24825254900,2017,1,"['Counter-rotating dual rotor wind generator', 'Finite element analysis', 'Permanent magnet']"
United States,7201384279,24825254900,2018,1,"['Electromagnetic field analysis', 'Finite element method', 'Hybrid permanent magnet generator']"
United States,56228746900,35191147500,2013,1,"['Nonlinear distortion', 'Recursive least-squares (RLS)-dichotomous coordinate descent (DCD) algorithm', 'Stereophonic acoustic echo cancellation', 'Widely linear (WL) model']"
United States,56228746900,35191147500,2012,1,['']
United States,56228746900,6603048831,2013,1,"['Nonlinear distortion', 'Recursive least-squares (RLS)-dichotomous coordinate descent (DCD) algorithm', 'Stereophonic acoustic echo cancellation', 'Widely linear (WL) model']"
United States,56228746900,6603048831,2012,1,['']
United States,47061518100,35191147500,2012,1,"['adaptive filters', 'nonlinear distortion', 'Stereophonic acoustic echo cancellation (SAEC)', 'widely linear (WL) model']"
United States,47061518100,6603048831,2011,1,"['double-talk detector (DTD)', 'Echo cancellation', 'Geigel algorithm', 'Holder inequality']"
United States,47061518100,6603048831,2012,1,"['adaptive filters', 'nonlinear distortion', 'Stereophonic acoustic echo cancellation (SAEC)', 'widely linear (WL) model']"
United States,37107310300,8503673200,2016,1,['']
United States,8503673200,6603048831,2014,1,"['adaptive filters', 'Echo cancellation', 'Kalman filter', 'system identification']"
United States,8503673200,6603048831,2015,3,"['', 'Acoustic echo cancellation', 'Adaptive filters', 'Normalized least mean square (NLMS) algorithm', 'Step-size control', 'Variable regularized NLMS', 'Variable step-size NLMS', '']"
United States,8503673200,6603048831,2016,2,"['', '']"
United States,6603749291,6602699071,2007,1,"['Anisotropy', 'Biaxial tensile tests', 'Forming limit diagrams', 'Yield criteria']"
United States,6603749291,6602699071,2010,1,"['Anisotropy', 'Biaxial tensile tests', 'Forming limit diagrams', 'Strain rate potentials', 'Yield criteria']"
United States,55665175200,24478277800,2007,2,"['Multiple drug resistance', 'Nucleotide genomic signals', 'Pathogen variability', 'Genomic signals', 'PCA', 'Sequence prediction', 'Time series prediction']"
United States,55665175200,24478277800,2008,1,"['multiple drug resistance', 'nucleotide genomic signals', 'pathogen variability']"
United States,24478277800,6506039987,2007,2,"['Multiple drug resistance', 'Nucleotide genomic signals', 'Pathogen variability', 'Genomic signals', 'PCA', 'Sequence prediction', 'Time series prediction']"
United States,24478277800,6506039987,2008,1,"['multiple drug resistance', 'nucleotide genomic signals', 'pathogen variability']"
United States,6506330289,35102404900,2008,1,"['Design', 'Multiple recording site microprobes', 'Simulation']"
United States,24829297800,35607059800,2009,1,"['DC circuits', 'Dissipated power', 'Hilbert space', ""Lagrange's method"", 'Modifiable parameters', 'Power functional']"
United States,24449956100,20435057800,2007,2,"['Digital photography', 'DSLR camera', 'Dust blemishes', 'Image sensor', 'Optical model', '']"
United States,24449956100,20435057800,2008,1,['']
United States,24449956100,20435057800,2009,1,"['Depth of field', 'Digital photography', 'Foreground/background separation', 'Image processing']"
United States,24449956100,20435057800,2010,1,"['Adaptive filtering', 'Digital photography', 'Image processing', 'Point spread function']"
United States,24449956100,20435057800,2011,1,"['content-based image retrieval', 'image indexing', 'MPEG-7']"
United States,24449956100,6603999152,2009,1,"['Color image processing', 'Dynamic range compression', 'Logarithmic model', 'Recursive filtering', 'Shadow compensation']"
United States,24449956100,6603999152,2011,1,"['content-based image retrieval', 'image indexing', 'MPEG-7']"
United States,24449956100,6603673041,2007,2,"['Digital photography', 'DSLR camera', 'Dust blemishes', 'Image sensor', 'Optical model', '']"
United States,24449956100,7004306133,2007,2,"['Digital photography', 'DSLR camera', 'Dust blemishes', 'Image sensor', 'Optical model', '']"
United States,24449956100,7004306133,2011,1,"['content-based image retrieval', 'image indexing', 'MPEG-7']"
United States,24449956100,35619833700,2008,1,['']
United States,24449956100,35619833700,2010,1,"['Adaptive filtering', 'Digital photography', 'Image processing', 'Point spread function']"
United States,24449956100,35619833700,2009,1,"['Color image processing', 'Dynamic range compression', 'Logarithmic model', 'Recursive filtering', 'Shadow compensation']"
United States,24449956100,24450283500,2009,1,"['Depth of field', 'Digital photography', 'Foreground/background separation', 'Image processing']"
United States,20435057800,56279036100,2007,1,"['Digital photography', 'DSLR camera', 'Dust blemishes', 'Image sensor', 'Optical model']"
United States,20435057800,56279036100,2009,1,"['Depth of field', 'Digital photography', 'Foreground/background separation', 'Image processing']"
United States,56279036100,6603673041,2007,1,"['Digital photography', 'DSLR camera', 'Dust blemishes', 'Image sensor', 'Optical model']"
United States,56279036100,7004306133,2007,1,"['Digital photography', 'DSLR camera', 'Dust blemishes', 'Image sensor', 'Optical model']"
United States,56279036100,24450283500,2009,1,"['Depth of field', 'Digital photography', 'Foreground/background separation', 'Image processing']"
United States,6603818330,15071857900,2012,1,"['BCD', 'Charge pump', 'depletion nMOS transistors', 'switches']"
United States,6603818330,15071857900,2008,2,"['', 'Simulation', 'Thermal', 'Verilog']"
United States,6603818330,15071857900,2013,2,"['Digital circuits', 'Heat equation', 'Model', 'Thermal', 'Verilog', 'Models', 'Simulation', 'Synthesis', 'Thermal', 'Verilog']"
United States,36674570400,57200281442,2012,1,"['deformable part model', 'pedestrian detection', 'symmetry axis']"
United States,36674570400,57200281442,2013,1,"['HOG', 'pedestrians LBP', 'SVM']"
United States,36113313000,24829641100,2010,1,['']
United States,7003895435,7005528886,2010,1,"['Experimental data', 'Fuel cell', 'Hydrogen', 'Solar Stirling systems']"
United States,7003895435,7005528886,2008,2,"['Direct method', 'Entropy generation', 'Finite speed processes', 'Irreversible Carnot cycle', 'Reversed cycle', 'Experimental data', 'Fuel cell', 'Hydrogen', 'Solar Stirling systems']"
United States,7006777228,7006100650,2016,1,"['Food preservation', 'Isobaric freezing', 'Isochoric freezing']"
United States,7006777228,8339921500,2016,1,"['Food preservation', 'Isobaric freezing', 'Isochoric freezing']"
United States,56979166100,7006100650,2016,1,"['Food preservation', 'Isobaric freezing', 'Isochoric freezing']"
United States,56979166100,8339921500,2016,1,"['Food preservation', 'Isobaric freezing', 'Isochoric freezing']"
United States,7006100650,35325558500,2016,1,"['Food preservation', 'Isobaric freezing', 'Isochoric freezing']"
United States,7005528886,15519657300,2010,1,"['Experimental data', 'Fuel cell', 'Hydrogen', 'Solar Stirling systems']"
United States,7005528886,15519657300,2008,2,"['Direct method', 'Entropy generation', 'Finite speed processes', 'Irreversible Carnot cycle', 'Reversed cycle', 'Experimental data', 'Fuel cell', 'Hydrogen', 'Solar Stirling systems']"
United States,7005528886,6504746463,2010,1,"['Experimental data', 'Fuel cell', 'Hydrogen', 'Solar Stirling systems']"
United States,7005528886,6504746463,2008,1,"['Experimental data', 'Fuel cell', 'Hydrogen', 'Solar Stirling systems']"
United States,7005528886,7005707872,2010,1,"['Experimental data', 'Fuel cell', 'Hydrogen', 'Solar Stirling systems']"
United States,7005528886,7005707872,2008,2,"['Direct method', 'Entropy generation', 'Finite speed processes', 'Irreversible Carnot cycle', 'Reversed cycle', 'Experimental data', 'Fuel cell', 'Hydrogen', 'Solar Stirling systems']"
United States,7005528886,6504217061,2010,1,"['Experimental data', 'Fuel cell', 'Hydrogen', 'Solar Stirling systems']"
United States,7005528886,6504217061,2008,1,"['Experimental data', 'Fuel cell', 'Hydrogen', 'Solar Stirling systems']"
United States,7005528886,6701781360,2008,1,"['Direct method', 'Entropy generation', 'Finite speed processes', 'Irreversible Carnot cycle', 'Reversed cycle']"
United States,8339921500,35325558500,2016,1,"['Food preservation', 'Isobaric freezing', 'Isochoric freezing']"
United States,55329340800,24773636200,2012,1,['']
United States,36056447400,24773636200,2012,1,['']
United States,56228746900,35191147500,2013,1,"['Nonlinear distortion', 'Recursive least-squares (RLS)-dichotomous coordinate descent (DCD) algorithm', 'Stereophonic acoustic echo cancellation', 'Widely linear (WL) model']"
United States,56228746900,35191147500,2012,1,['']
United States,56228746900,6507836143,2013,1,"['Nonlinear distortion', 'Recursive least-squares (RLS)-dichotomous coordinate descent (DCD) algorithm', 'Stereophonic acoustic echo cancellation', 'Widely linear (WL) model']"
United States,56228746900,6507836143,2012,1,['']
United States,47061518100,35191147500,2012,1,"['adaptive filters', 'nonlinear distortion', 'Stereophonic acoustic echo cancellation (SAEC)', 'widely linear (WL) model']"
United States,47061518100,6507836143,2011,1,"['double-talk detector (DTD)', 'Echo cancellation', 'Geigel algorithm', 'Holder inequality']"
United States,47061518100,6507836143,2012,1,"['adaptive filters', 'nonlinear distortion', 'Stereophonic acoustic echo cancellation (SAEC)', 'widely linear (WL) model']"
United States,21734521500,57199000145,2010,1,['']
United States,7801655727,57199000145,2010,1,['']
United States,35226398000,57199000145,2010,1,['']
United States,37107310300,8503673200,2016,1,['']
United States,6507836143,8503673200,2009,1,['']
United States,6507836143,8503673200,2014,1,"['adaptive filters', 'Echo cancellation', 'Kalman filter', 'system identification']"
United States,6507836143,8503673200,2015,3,"['', 'Acoustic echo cancellation', 'Adaptive filters', 'Normalized least mean square (NLMS) algorithm', 'Step-size control', 'Variable regularized NLMS', 'Variable step-size NLMS', '']"
United States,6507836143,8503673200,2016,2,"['', '']"
United States,35105904000,7202770192,2016,1,"['Aphonia', 'VHI', 'Vocal rehabilitation']"
United States,35105904000,55473887000,2013,2,"['audiobook', 'HMM-based speech synthesis', 'lightly supervised', 'voice activity detection', 'Audiobook data', 'Found data', 'Imperfect data', 'Light supervision', 'Multilingual corpus', 'Text-to-speech']"
United States,35105904000,55473887000,2016,1,"['Grapheme acoustic models', 'Imperfect transcripts', 'Lightly supervised system', 'Speech and text alignment', 'Speech segmentation']"
United States,36116641800,36918271700,2014,1,"['Dereverberation', 'GlottHMMSpeech synthesis', 'Missing data imputation', 'Nonnegative matrix factorization', 'Speech enhancement']"
United States,24449956100,6602352429,2009,1,"['Depth of field', 'Digital photography', 'Foreground/background separation', 'Image processing']"
United States,24449956100,35619833700,2008,1,['']
United States,24449956100,35619833700,2010,1,"['Adaptive filtering', 'Digital photography', 'Image processing', 'Point spread function']"
United States,24449956100,35619833700,2009,1,"['Color image processing', 'Dynamic range compression', 'Logarithmic model', 'Recursive filtering', 'Shadow compensation']"
United States,6602352429,56279036100,2009,1,"['Depth of field', 'Digital photography', 'Foreground/background separation', 'Image processing']"
United States,7006057994,57201537067,1994,1,['']
United States,7006057994,24297504200,1994,1,['']
United States,57201537067,7402904644,1994,1,['']
United States,57201537067,35315041400,1994,1,['']
United States,57201537067,16196751500,1994,1,['']
United States,57201537067,57197692104,1994,1,['']
United States,57201537067,35953576800,1994,1,['']
United States,57201537067,57196551045,1994,1,['']
United States,7402904644,24297504200,1994,1,['']
United States,35315041400,24297504200,1994,1,['']
United States,20435057800,56279036100,2007,1,"['Digital photography', 'DSLR camera', 'Dust blemishes', 'Image sensor', 'Optical model']"
United States,20435057800,56279036100,2009,1,"['Depth of field', 'Digital photography', 'Foreground/background separation', 'Image processing']"
United States,20435057800,24449956100,2007,2,"['Digital photography', 'DSLR camera', 'Dust blemishes', 'Image sensor', 'Optical model', '']"
United States,20435057800,24449956100,2008,1,['']
United States,20435057800,24449956100,2009,1,"['Depth of field', 'Digital photography', 'Foreground/background separation', 'Image processing']"
United States,20435057800,24449956100,2010,1,"['Adaptive filtering', 'Digital photography', 'Image processing', 'Point spread function']"
United States,20435057800,24449956100,2011,1,"['content-based image retrieval', 'image indexing', 'MPEG-7']"
United States,16196751500,24297504200,1994,1,['']
United States,56279036100,7004306133,2007,1,"['Digital photography', 'DSLR camera', 'Dust blemishes', 'Image sensor', 'Optical model']"
United States,56279036100,6602352429,2009,1,"['Depth of field', 'Digital photography', 'Foreground/background separation', 'Image processing']"
United States,57197692104,24297504200,1994,1,['']
United States,7004306133,24449956100,2007,2,"['Digital photography', 'DSLR camera', 'Dust blemishes', 'Image sensor', 'Optical model', '']"
United States,7004306133,24449956100,2011,1,"['content-based image retrieval', 'image indexing', 'MPEG-7']"
United States,24449956100,6602352429,2009,1,"['Depth of field', 'Digital photography', 'Foreground/background separation', 'Image processing']"
United States,24449956100,35619833700,2008,1,['']
United States,24449956100,35619833700,2010,1,"['Adaptive filtering', 'Digital photography', 'Image processing', 'Point spread function']"
United States,24449956100,35619833700,2009,1,"['Color image processing', 'Dynamic range compression', 'Logarithmic model', 'Recursive filtering', 'Shadow compensation']"
United States,24449956100,6603999152,2009,1,"['Color image processing', 'Dynamic range compression', 'Logarithmic model', 'Recursive filtering', 'Shadow compensation']"
United States,24449956100,6603999152,2011,1,"['content-based image retrieval', 'image indexing', 'MPEG-7']"
United States,35953576800,24297504200,1994,1,['']
United States,57196551045,24297504200,1994,1,['']
United States,55654489200,6506914617,2007,2,"['Aluminum alloy', 'Formability', 'Forming limit band', 'Theoretical model', 'Aluminium', 'Forming limit band', 'Sheet metal', 'Theoretical prediction']"
United States,55654489200,6506077668,2007,2,"['Aluminum alloy', 'Formability', 'Forming limit band', 'Theoretical model', 'Aluminium', 'Forming limit band', 'Sheet metal', 'Theoretical prediction']"
Netherlands,6604023299,57201020933,2012,1,"['Allergic Rhinitis and its Impact on Asthma', 'allergy', 'asthma', 'GRADE', 'Rhinitis']"
Netherlands,57201020933,35355799700,2009,1,"['Allergic rhinitis', 'Asthma', 'Diagnosis', 'Guidelines', 'Therapy']"
Netherlands,57201020933,35355799700,2015,1,"['Airways diseases', 'Allergy', 'Personalized care', 'Precision medicine', 'Prevention']"
Netherlands,57201020933,35355799700,2016,1,"['airways diseases', 'allergy', 'personalized care', 'precision medicine', 'prevention']"
Netherlands,57201020933,35355799700,2017,1,"['Airways ICPs', 'ARIA initiative', 'EIP on AHA', 'ICT', 'Mobile technology', 'Rhinitis']"
Netherlands,57201020933,35355799700,2018,1,"['Allergy', 'Asthma', 'Mobile phone technology', 'Quality of life', 'Rhinitis']"
Netherlands,57201020933,7003406795,2012,1,"['Allergic Rhinitis and its Impact on Asthma', 'allergy', 'asthma', 'GRADE', 'Rhinitis']"
Netherlands,6604023299,57201020933,2012,1,"['Allergic Rhinitis and its Impact on Asthma', 'allergy', 'asthma', 'GRADE', 'Rhinitis']"
Netherlands,57201020933,35355799700,2009,1,"['Allergic rhinitis', 'Asthma', 'Diagnosis', 'Guidelines', 'Therapy']"
Netherlands,57201020933,35355799700,2015,1,"['Airways diseases', 'Allergy', 'Personalized care', 'Precision medicine', 'Prevention']"
Netherlands,57201020933,35355799700,2016,1,"['airways diseases', 'allergy', 'personalized care', 'precision medicine', 'prevention']"
Netherlands,57201020933,35355799700,2017,1,"['Airways ICPs', 'ARIA initiative', 'EIP on AHA', 'ICT', 'Mobile technology', 'Rhinitis']"
Netherlands,57201020933,35355799700,2018,1,"['Allergy', 'Asthma', 'Mobile phone technology', 'Quality of life', 'Rhinitis']"
Netherlands,57201020933,7003406795,2012,1,"['Allergic Rhinitis and its Impact on Asthma', 'allergy', 'asthma', 'GRADE', 'Rhinitis']"
Netherlands,6507694341,6506945885,2009,1,['']
Netherlands,6602961294,6506945885,2009,1,['']
Netherlands,36640154800,24450913200,2007,1,['']
Netherlands,36640154800,24450913200,2008,1,"['Adaptive filters', 'Fixed-point implementation', 'Gradient adaptive lattice (GAL) algorithm', 'Lattice filters']"
Netherlands,36640154800,6603048831,2007,2,"['', '']"
Netherlands,36640154800,6603048831,2008,4,"['Alamouti code', 'Maximum likelihood (ML) decoding', 'Orthogonal space-time codes', 'Spatial diversity', 'Adaptive filters', 'Fixed-point arithmetic', 'Logarithmic number system (LNS)', 'QR-decomposition-based least-squares lattice (QRD-LSL)', 'Maximum likelihood (ML) decoding', 'Quasiorthogonal', 'Space-time codes', 'Spatial diversity', 'Adaptive filters', 'Fixed-point implementation', 'Gradient adaptive lattice (GAL) algorithm', 'Lattice filters']"
Netherlands,36640154800,6603048831,2009,2,"['Adaptive filters', 'Fixed-point implementation', 'QR-decomposition-based least-squares lattice (QRD-LSL) algorithm', '']"
Netherlands,36640154800,6603048831,2010,2,"['802.16e standard', 'FPGA implementation', 'H-ARQ capability', 'Max log MAP decoder', 'Turbo codes', 'Alamouti code', 'Maximum likelihood (ML) decoding', 'Orthogonal space-time codes', 'Spatial diversity']"
Netherlands,36640154800,6603048831,2016,3,"['BD', 'Massive MIMO', 'Precoding', 'BD', 'Massive MIMO', 'MU-MIMO', 'Precoding', 'BD', 'Massive MIMO', 'MU-MIMO', 'Precoding']"
Netherlands,36640154800,6603048831,2017,2,"['Block-Diagonalization', 'Massive MIMO', 'MU-MIMO', 'Precoding', 'Reduced complexity', 'Complexity reduction', 'Massive MIMO', 'Multi-user MIMO', 'Precoding']"
Netherlands,6701781014,6602287280,2009,1,"['Automotive industry', 'Electronic microscopy', 'Magnesium alloys']"
Netherlands,25633577600,6602287280,2009,1,"['Automotive industry', 'Electronic microscopy', 'Magnesium alloys']"
Netherlands,26421203100,6602287280,2009,1,"['Automotive industry', 'Electronic microscopy', 'Magnesium alloys']"
Netherlands,6602287280,7103015096,2009,1,"['Automotive industry', 'Electronic microscopy', 'Magnesium alloys']"
Netherlands,24473396000,36640154800,2011,1,"['Fast algorithms', 'Fixed and variable iterations', 'Motion estimation']"
Netherlands,36640154800,24450913200,2007,1,['']
