Country,Source,Target,Year,Weight,Keywords
Germany,7004313740,57189655872,2015,3,"['', 'Acute coronary syndromes', 'Bare-metal stents', 'Coronary artery bypass grafting', 'Coronary artery disease', 'Drug-eluting stents', 'EuroSCORE', 'Guidelines', 'Heart Team', 'Medical therapy', 'Myocardial infarction', 'Myocardial ischaemia', 'Myocardial revascularization', 'Percutaneous coronary intervention', 'Recommendation', 'Revascularisation', 'Risk stratification', 'ST-segment elevation myocardial infarction', 'Stable angina', 'Stable coronary artery disease', 'Stents', 'SYNTAX score', '']"
Germany,7004313740,7202219423,2015,3,"['', 'Acute coronary syndromes', 'Bare-metal stents', 'Coronary artery bypass grafting', 'Coronary artery disease', 'Drug-eluting stents', 'EuroSCORE', 'Guidelines', 'Heart Team', 'Medical therapy', 'Myocardial infarction', 'Myocardial ischaemia', 'Myocardial revascularization', 'Percutaneous coronary intervention', 'Recommendation', 'Revascularisation', 'Risk stratification', 'ST-segment elevation myocardial infarction', 'Stable angina', 'Stable coronary artery disease', 'Stents', 'SYNTAX score', '']"
Germany,7004313740,7202219423,2014,1,['']
Germany,7004313740,6602879397,2014,1,['']
Germany,7004313740,6602879397,2015,3,"['', 'Acute coronary syndromes', 'Bare-metal stents', 'Coronary artery bypass grafting', 'Coronary artery disease', 'Drug-eluting stents', 'EuroSCORE', 'Guidelines', 'Heart Team', 'Medical therapy', 'Myocardial infarction', 'Myocardial ischaemia', 'Myocardial revascularization', 'Percutaneous coronary intervention', 'Recommendation', 'Revascularisation', 'Risk stratification', 'ST-segment elevation myocardial infarction', 'Stable angina', 'Stable coronary artery disease', 'Stents', 'SYNTAX score', '']"
Germany,7004313740,7102717870,2014,1,['']
Germany,7004313740,7102717870,2015,3,"['', 'Acute coronary syndromes', 'Bare-metal stents', 'Coronary artery bypass grafting', 'Coronary artery disease', 'Drug-eluting stents', 'EuroSCORE', 'Guidelines', 'Heart Team', 'Medical therapy', 'Myocardial infarction', 'Myocardial ischaemia', 'Myocardial revascularization', 'Percutaneous coronary intervention', 'Recommendation', 'Revascularisation', 'Risk stratification', 'ST-segment elevation myocardial infarction', 'Stable angina', 'Stable coronary artery disease', 'Stents', 'SYNTAX score', '']"
Germany,56997681700,8903076100,2002,1,['']
Germany,22996961300,35228040900,2006,1,"['Cluster', 'High-energy physics', 'High-level triggers', 'Software integration', 'Testbeam', 'Triggering']"
Germany,22996961300,35228040900,2005,1,['']
Germany,35228040900,36026370800,1990,1,['']
Germany,55625731100,7005873547,2015,2,"['Breast cancer', 'Efficacy measure', 'Guidelines', 'Randomized, controlled trial', 'Time-to-event end point', '']"
Germany,34570179900,7005873547,2012,3,"['', '', 'Breast cancer', 'Fertility', 'Guidelines', 'Pregnancy', 'Treatment', 'Young women']"
Germany,34570179900,7005873547,2014,2,"['70-gene signature', 'Adjuvant systemic therapy', 'Breast cancer', 'Clinical decision-making', 'Risk estimation', 'BCY1', 'Breast cancer', 'Guidelines']"
Germany,34570179900,7005873547,2016,2,"['Breast cancer', 'Consensus', 'Guidelines', 'Young women', 'Advanced breast cancer', 'Emotional need', 'Information need', 'Metastatic breast cancer', 'Psychosocial need', 'Survey']"
Germany,34570179900,7005873547,2017,3,"['Biomarkers', 'Breast cancer', 'EGTM', 'Gene signatures', 'Guidelines', 'Breast cancer', 'Clinical research', 'Medical needs', 'Guidelines']"
Germany,56997681700,8903076100,2002,1,['']
Germany,56997681700,8903076100,2002,1,['']
Germany,56438762600,7005228958,2003,3,"['', '', '']"
Germany,56438762600,7005228958,2004,1,['']
Germany,56438762600,7005228958,2006,4,"['', 'Υ{hooked} mesons', 'Cross section', 'Proton-nucleus collisions', 'sqrt(s) = 41.6 \xa0 GeV', '', '']"
Germany,7005559422,7006153343,2012,1,['']
Germany,7006153343,7005566654,2011,1,['']
Germany,7006153343,6602491667,2007,1,['']
Germany,7006153343,6507667352,2008,1,"['Lower motor neuron degeneration', 'Mental retardation', 'Spastic paraplegias', 'SPG11', 'Thin corpus callosum']"
Germany,45661083200,35292287200,2018,1,"['Activity', 'ARIA', 'MASK', 'Rhinitis', 'Work productivity', 'WPAI-AS']"
Germany,45661083200,7004554588,2011,1,"['allergen', 'CONSORT', 'randomized clinical trial', 'subcutaneous immunotherapy', 'sublingual immunotherapy']"
Germany,45661083200,7004554588,2017,1,"['Allergic rhinitis', 'practice guideline']"
Germany,45661083200,7004554588,2018,1,"['Activity', 'ARIA', 'MASK', 'Rhinitis', 'Work productivity', 'WPAI-AS']"
Germany,35292287200,56017852200,2018,1,"['Activity', 'ARIA', 'MASK', 'Rhinitis', 'Work productivity', 'WPAI-AS']"
Germany,35292287200,15847298500,2018,1,"['Activity', 'ARIA', 'MASK', 'Rhinitis', 'Work productivity', 'WPAI-AS']"
Germany,6701850362,7004554588,2009,1,"['Allergic rhinitis', 'Asthma', 'Diagnosis', 'Guidelines', 'Therapy']"
Germany,6701850362,13403884000,2008,1,"['ARIA', 'Asthma', 'Guideline', 'Management', 'Rhinitis']"
Germany,6701850362,13403884000,2010,1,"['ARIA', 'asthma', 'EAACI', 'EFA', 'IPCRG', 'rhinitis']"
Germany,6701850362,7102576614,2008,1,"['ARIA', 'Asthma', 'Guideline', 'Management', 'Rhinitis']"
Germany,6701850362,7102576614,2009,1,"['Allergic rhinitis', 'Asthma', 'Diagnosis', 'Guidelines', 'Therapy']"
Germany,6701850362,7102576614,2010,1,"['ARIA', 'asthma', 'EAACI', 'EFA', 'IPCRG', 'rhinitis']"
Germany,56017852200,7004554588,2012,1,"['Allergic rhinitis', 'ARIA', 'Bilastine', 'Efficacy', 'Guidelines', 'Non-sedating antihistamine', 'Safety']"
Germany,56017852200,7004554588,2018,1,"['Activity', 'ARIA', 'MASK', 'Rhinitis', 'Work productivity', 'WPAI-AS']"
Germany,56017852200,13403884000,2010,1,"['ARIA', 'asthma', 'EAACI', 'EFA', 'IPCRG', 'rhinitis']"
Germany,56017852200,7102576614,2010,1,"['ARIA', 'asthma', 'EAACI', 'EFA', 'IPCRG', 'rhinitis']"
Germany,7004554588,15847298500,2008,1,"['Asthma', 'Global Allergy and Asthma European Network', 'Paracetamol']"
Germany,7004554588,15847298500,2009,3,"['Allergic rhinitis', 'Asthma', 'Atopic dermatitis', 'Food allergy', 'Standardization', 'Surveillance', 'Alergic rhinitis', 'Asthma', 'Atopic dermatitis', 'Food allergy', 'Pollen', 'Allergen', 'Ga len 2', 'Sensitization', 'Skin prick test']"
Germany,7004554588,15847298500,2010,1,"['asthma', 'health-related quality of life', 'patient-reported outcomes', 'rhinitis']"
Germany,7004554588,15847298500,2011,2,"['angioedema', 'disease burden', 'patient-reported outcome', 'quality of life', 'urticaria', 'allergic rhinitis', 'asthma', 'chronic rhinosinusitis', 'prevalence', 'sinusitis', 'smoking']"
Germany,7004554588,15847298500,2012,1,"['allergy', 'asthma', 'inhalant', 'rhinitis', 'skin prick test']"
Germany,7004554588,15847298500,2014,1,"['Allergy diagnostics', 'Common allergens', 'Sensitization', 'Skin prick test']"
Germany,7004554588,15847298500,2016,1,"['drug allergy', 'epidemiology', 'GA2LEN', 'NSAIDs hypersensitivity']"
Germany,7004554588,15847298500,2018,1,"['Activity', 'ARIA', 'MASK', 'Rhinitis', 'Work productivity', 'WPAI-AS']"
Germany,35222198300,57201642612,2016,1,"['Large detector systems for particle and astroparticle physics', 'Particle tracking detectors', 'Performance of High Energy Physics Detectors', 'Scintillators and scintillating fibres and light']"
Germany,35222198300,35315081200,2016,1,"['Large detector systems for particle and astroparticle physics', 'Particle tracking detectors', 'Performance of High Energy Physics Detectors', 'Scintillators and scintillating fibres and light']"
Germany,6701620915,57190742359,2015,1,"['Bolaamphiphile', 'DLS', 'DNA', 'Gene delivery', 'Liposomes', 'Long-chain amino alcohol', 'TEM']"
Germany,7101666995,7005495996,2007,1,['']
Germany,7101666995,7005495996,2008,1,"['Amyloid beta-peptide', 'Circular dichroism', 'Conformation analysis', 'Electron microscopy', 'Fluorinated complexes', 'Nanoparticles']"
Germany,7101666995,7005495996,2010,2,"['Amyloid beta-peptides', 'Conformation analysis', 'Cytotoxicity', 'Fluorine', 'Nanoparticles', 'Amyloid-β peptides', 'Cytotoxicity', 'Nanoparticles', 'Oligomers', 'Polystyrene']"
Germany,7101666995,7003890936,2008,1,"['Amyloid beta-peptide', 'Circular dichroism', 'Conformation analysis', 'Electron microscopy', 'Fluorinated complexes', 'Nanoparticles']"
Germany,7005495996,57190742359,2007,1,['']
Germany,7005495996,57190742359,2008,2,"['B18 peptide', 'Charged and nonionic surfactants', 'Circular dichroism', 'Conformattonal analysis', 'Fluorescence measurements', 'Amyloid beta-peptide', 'Circular dichroism', 'Conformation analysis', 'Electron microscopy', 'Fluorinated complexes', 'Nanoparticles']"
Germany,7005495996,57190742359,2010,3,"['Amyloid beta-peptides', 'Conformation analysis', 'Cytotoxicity', 'Fluorine', 'Nanoparticles', '', 'Amyloid-β peptides', 'Cytotoxicity', 'Nanoparticles', 'Oligomers', 'Polystyrene']"
Germany,7005495996,57190742359,2012,1,"['Amyloid-beta peptide', 'Conformation', 'Electrostatic interactions', 'Hydrophobic effect', 'Micelles', 'Sulfate monolayers', 'Surfactants']"
Germany,7005495996,57190742359,2013,1,['']
Germany,7005495996,57190742359,2015,1,"['Bolaamphiphile', 'DLS', 'DNA', 'Gene delivery', 'Liposomes', 'Long-chain amino alcohol', 'TEM']"
Germany,7003890936,57190742359,2008,1,"['Amyloid beta-peptide', 'Circular dichroism', 'Conformation analysis', 'Electron microscopy', 'Fluorinated complexes', 'Nanoparticles']"
Germany,56997681700,8903076100,2002,1,['']
Germany,35226925600,35226943200,2006,1,"['D0', 'DZero', 'Fermilab', 'Tevatron Run II']"
Germany,35226925600,35226943200,2007,1,['']
Germany,35226925600,35226943200,2008,20,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
Germany,35226925600,35226943200,2009,2,"['', '']"
Germany,35226925600,35226943200,2006,1,"['D0', 'DZero', 'Fermilab', 'Tevatron Run II']"
Germany,35226925600,35226943200,2007,1,['']
Germany,35226925600,35226943200,2008,20,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
Germany,35226925600,35226943200,2009,2,"['', '']"
Germany,35226925600,35226943200,2006,1,"['D0', 'DZero', 'Fermilab', 'Tevatron Run II']"
Germany,35226925600,35226943200,2007,1,['']
Germany,35226925600,35226943200,2008,20,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
Germany,35226925600,35226943200,2009,2,"['', '']"
Germany,56997681700,8903076100,2002,1,['']
Germany,57203175471,7202390422,2015,1,['']
Germany,7003320928,7202390422,2015,2,"['', '']"
Germany,7004145329,7202390422,2015,1,"['polygenic risk score', 'prostate cancer', 'risk prediction']"
Germany,7004145329,7202390422,2017,1,['']
Germany,57191367893,7202390422,2015,1,['']
Germany,7006409966,7202390422,2015,1,['']
Germany,7004306193,7202390422,2016,1,"['BRCA1', 'BRCA2', 'Hereditary breast and ovarian cancer', 'Transheterozygosity']"
Germany,55581184800,7202390422,2015,2,"['', '']"
Germany,8909099300,7202390422,2013,3,"['', '', '']"
Germany,8909099300,7202390422,2014,1,['']
Germany,8909099300,7202390422,2015,1,['']
Germany,8909099300,7202390422,2016,3,"['Cholesterol', 'Mendelian randomization', 'prostate cancer', 'statins', 'Boys', 'Mendelian randomization', 'Prostate cancer', 'Puberty', 'Tanner scale', '']"
Germany,8909099300,7202390422,2017,4,"['BRD4', 'Breast cancer risk', 'Chromatin', 'Functional annotation', 'Genome-wide association studies', 'Prostate cancer risk', 'Risk loci', 'Schizophrenia', 'SNPs', 'Super-enhancer', '', '', '']"
Germany,8909099300,7202390422,2018,3,"['', '', '']"
Germany,57191567664,7202390422,2015,1,['']
Germany,57191567664,7202390422,2017,1,['']
Germany,6603547962,7202390422,2015,2,"['', '']"
Germany,7103336805,7202390422,2014,1,"['BRCA1', 'BRCA2', 'Prostate cancer', 'Prostate-specific antigen', 'Targeted screening']"
Germany,7103336805,7202390422,2018,1,['']
Germany,7201832825,7202390422,2013,3,"['', '', '']"
Germany,7201832825,7202390422,2014,1,['']
Germany,7201832825,7202390422,2015,1,['']
Germany,7201832825,7202390422,2016,2,"['Cholesterol', 'Mendelian randomization', 'prostate cancer', 'statins', 'Boys', 'Mendelian randomization', 'Prostate cancer', 'Puberty', 'Tanner scale']"
Germany,7201832825,7202390422,2017,4,"['BRD4', 'Breast cancer risk', 'Chromatin', 'Functional annotation', 'Genome-wide association studies', 'Prostate cancer risk', 'Risk loci', 'Schizophrenia', 'SNPs', 'Super-enhancer', '', '', '']"
Germany,7201832825,7202390422,2018,1,['']
Germany,7202390422,7007100340,2013,1,['']
Germany,7202390422,7007100340,2015,2,"['', '']"
Germany,7202390422,7006278602,2015,1,['']
Germany,7202390422,6603821550,2015,2,"['', '']"
Germany,56221555400,7202390422,2013,3,"['', '', '']"
Germany,56221555400,7202390422,2014,1,['']
Germany,56221555400,7202390422,2017,1,['']
Germany,7006409966,7202390422,2015,1,['']
Germany,8909099300,7202390422,2013,3,"['', '', '']"
Germany,8909099300,7202390422,2014,1,['']
Germany,8909099300,7202390422,2015,1,['']
Germany,8909099300,7202390422,2016,3,"['Cholesterol', 'Mendelian randomization', 'prostate cancer', 'statins', 'Boys', 'Mendelian randomization', 'Prostate cancer', 'Puberty', 'Tanner scale', '']"
Germany,8909099300,7202390422,2017,4,"['BRD4', 'Breast cancer risk', 'Chromatin', 'Functional annotation', 'Genome-wide association studies', 'Prostate cancer risk', 'Risk loci', 'Schizophrenia', 'SNPs', 'Super-enhancer', '', '', '']"
Germany,8909099300,7202390422,2018,3,"['', '', '']"
Germany,7201832825,7202390422,2013,3,"['', '', '']"
Germany,7201832825,7202390422,2014,1,['']
Germany,7201832825,7202390422,2015,1,['']
Germany,7201832825,7202390422,2016,2,"['Cholesterol', 'Mendelian randomization', 'prostate cancer', 'statins', 'Boys', 'Mendelian randomization', 'Prostate cancer', 'Puberty', 'Tanner scale']"
Germany,7201832825,7202390422,2017,4,"['BRD4', 'Breast cancer risk', 'Chromatin', 'Functional annotation', 'Genome-wide association studies', 'Prostate cancer risk', 'Risk loci', 'Schizophrenia', 'SNPs', 'Super-enhancer', '', '', '']"
Germany,7201832825,7202390422,2018,1,['']
Germany,7202390422,36064172000,2013,1,['']
Germany,56997681700,8903076100,2002,1,['']
Germany,35226925600,35226943200,2006,1,"['D0', 'DZero', 'Fermilab', 'Tevatron Run II']"
Germany,35226925600,35226943200,2007,1,['']
Germany,35226925600,35226943200,2008,20,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
Germany,35226925600,35226943200,2009,2,"['', '']"
Germany,22996961300,35228040900,2006,1,"['Cluster', 'High-energy physics', 'High-level triggers', 'Software integration', 'Testbeam', 'Triggering']"
Germany,22996961300,35228040900,2005,1,['']
Germany,35228040900,6602909138,2004,2,"['', 'ATLAS', 'Event Filter', 'HLT', 'Muons']"
Germany,35228040900,6602909138,2003,1,['']
Germany,35228040900,6602909138,2005,4,"['', '', '', '']"
Germany,35228040900,6602909138,2006,5,"['ATLAS', 'Event filter', 'HLT', 'Muons', 'Atlas experiment', 'Electron selection', 'Event filter', 'High level trigger', 'Algorithms', 'ATLAS', 'Event filter', 'Mesons', 'Particle tracking', 'Pattern recognition', 'Trigger', 'Atlas level-2', 'Online', 'Trigger', 'ATLAS experiment', 'Combined test beam results', 'Online selection of electrons and photons']"
Germany,35228040900,6602909138,2007,1,['']
Germany,22996961300,35228040900,2006,1,"['Cluster', 'High-energy physics', 'High-level triggers', 'Software integration', 'Testbeam', 'Triggering']"
Germany,22996961300,35228040900,2005,1,['']
Germany,35228040900,36026370800,1990,1,['']
Germany,55341479000,35558385000,2016,1,"['Detector alignment and calibration methods (lasers, sources, particle-beams); Calorimeters', 'Performance of High Energy Physics Detectors']"
Germany,22996961300,35228040900,2006,1,"['Cluster', 'High-energy physics', 'High-level triggers', 'Software integration', 'Testbeam', 'Triggering']"
Germany,22996961300,35228040900,2005,1,['']
Germany,35228040900,6602909138,2004,2,"['', 'ATLAS', 'Event Filter', 'HLT', 'Muons']"
Germany,35228040900,6602909138,2003,1,['']
Germany,35228040900,6602909138,2005,4,"['', '', '', '']"
Germany,35228040900,6602909138,2006,5,"['ATLAS', 'Event filter', 'HLT', 'Muons', 'Atlas experiment', 'Electron selection', 'Event filter', 'High level trigger', 'Algorithms', 'ATLAS', 'Event filter', 'Mesons', 'Particle tracking', 'Pattern recognition', 'Trigger', 'Atlas level-2', 'Online', 'Trigger', 'ATLAS experiment', 'Combined test beam results', 'Online selection of electrons and photons']"
Germany,35228040900,6602909138,2007,1,['']
Germany,22996961300,35228040900,2006,1,"['Cluster', 'High-energy physics', 'High-level triggers', 'Software integration', 'Testbeam', 'Triggering']"
Germany,22996961300,35228040900,2005,1,['']
Germany,35228040900,56438908200,1990,1,['']
Germany,35228040900,56438908200,1991,1,['']
Germany,35228040900,6602909138,2004,2,"['', 'ATLAS', 'Event Filter', 'HLT', 'Muons']"
Germany,35228040900,6602909138,2003,1,['']
Germany,35228040900,6602909138,2005,4,"['', '', '', '']"
Germany,35228040900,6602909138,2006,5,"['ATLAS', 'Event filter', 'HLT', 'Muons', 'Atlas experiment', 'Electron selection', 'Event filter', 'High level trigger', 'Algorithms', 'ATLAS', 'Event filter', 'Mesons', 'Particle tracking', 'Pattern recognition', 'Trigger', 'Atlas level-2', 'Online', 'Trigger', 'ATLAS experiment', 'Combined test beam results', 'Online selection of electrons and photons']"
Germany,35228040900,6602909138,2007,1,['']
Germany,22996961300,35228040900,2006,1,"['Cluster', 'High-energy physics', 'High-level triggers', 'Software integration', 'Testbeam', 'Triggering']"
Germany,22996961300,35228040900,2005,1,['']
Germany,6603271241,35228040900,1994,1,['']
Germany,6603271241,35228040900,1991,1,['']
Germany,35228040900,6602909138,2004,2,"['', 'ATLAS', 'Event Filter', 'HLT', 'Muons']"
Germany,35228040900,6602909138,2003,1,['']
Germany,35228040900,6602909138,2005,4,"['', '', '', '']"
Germany,35228040900,6602909138,2006,5,"['ATLAS', 'Event filter', 'HLT', 'Muons', 'Atlas experiment', 'Electron selection', 'Event filter', 'High level trigger', 'Algorithms', 'ATLAS', 'Event filter', 'Mesons', 'Particle tracking', 'Pattern recognition', 'Trigger', 'Atlas level-2', 'Online', 'Trigger', 'ATLAS experiment', 'Combined test beam results', 'Online selection of electrons and photons']"
Germany,35228040900,6602909138,2007,1,['']
Germany,22996961300,35228040900,2006,1,"['Cluster', 'High-energy physics', 'High-level triggers', 'Software integration', 'Testbeam', 'Triggering']"
Germany,22996961300,35228040900,2005,1,['']
Germany,35228040900,36026370800,1990,1,['']
Germany,35226925600,35226943200,2006,1,"['D0', 'DZero', 'Fermilab', 'Tevatron Run II']"
Germany,35226925600,35226943200,2007,1,['']
Germany,35226925600,35226943200,2008,20,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
Germany,35226925600,35226943200,2009,2,"['', '']"
Germany,35228040900,56438908200,1990,1,['']
Germany,35228040900,56438908200,1991,1,['']
Germany,35228040900,6602909138,2004,2,"['', 'ATLAS', 'Event Filter', 'HLT', 'Muons']"
Germany,35228040900,6602909138,2003,1,['']
Germany,35228040900,6602909138,2005,4,"['', '', '', '']"
Germany,35228040900,6602909138,2006,5,"['ATLAS', 'Event filter', 'HLT', 'Muons', 'Atlas experiment', 'Electron selection', 'Event filter', 'High level trigger', 'Algorithms', 'ATLAS', 'Event filter', 'Mesons', 'Particle tracking', 'Pattern recognition', 'Trigger', 'Atlas level-2', 'Online', 'Trigger', 'ATLAS experiment', 'Combined test beam results', 'Online selection of electrons and photons']"
Germany,35228040900,6602909138,2007,1,['']
Germany,48561804800,7006426789,2013,4,"['CLOUD', 'composition', 'ethanol affinity', 'hygroscopicity', 'nanoparticles', '', '', 'Aerosol particles', 'Atmospheric chemistry', 'Atmospheric nucleation', 'Mass spectrometry']"
Germany,48561804800,7006426789,2014,1,['']
Germany,48561804800,7006426789,2015,3,"['', '', '']"
Germany,48561804800,7006426789,2016,2,"['', '']"
Germany,48561804800,7006426789,2017,1,['']
Germany,48561804800,8620967300,2013,4,"['CLOUD', 'composition', 'ethanol affinity', 'hygroscopicity', 'nanoparticles', '', '', 'Aerosol particles', 'Atmospheric chemistry', 'Atmospheric nucleation', 'Mass spectrometry']"
Germany,48561804800,8620967300,2014,1,['']
Germany,48561804800,8620967300,2015,3,"['', '', '']"
Germany,48561804800,8620967300,2016,4,"['', '', '', '']"
Germany,42962243600,7006426789,2011,1,"['Aerosol chamber experiments', 'H SO production 2 4', 'Nucleation', 'Optical fibre', 'Ultraviolet system']"
Germany,42962243600,7006426789,2013,4,"['CLOUD', 'composition', 'ethanol affinity', 'hygroscopicity', 'nanoparticles', '', '', 'Aerosol particles', 'Atmospheric chemistry', 'Atmospheric nucleation', 'Mass spectrometry']"
Germany,42962243600,7006426789,2014,2,"['', '']"
Germany,42962243600,7006426789,2015,1,['']
Germany,42962243600,7006426789,2016,6,"['', '', '', '', 'Aerosol', 'Biogenic', 'Climate', 'Forcing', '']"
Germany,42962243600,7006426789,2017,1,['']
Germany,42962243600,8620967300,2013,4,"['CLOUD', 'composition', 'ethanol affinity', 'hygroscopicity', 'nanoparticles', '', '', 'Aerosol particles', 'Atmospheric chemistry', 'Atmospheric nucleation', 'Mass spectrometry']"
Germany,42962243600,8620967300,2014,3,"['', 'Aerosol particles', 'Atmospheric chemistry', 'Atmospheric nucleation', 'Mass spectrometry', '']"
Germany,42962243600,8620967300,2015,1,['']
Germany,42962243600,8620967300,2016,10,"['', '', '', '', '', '', '', 'Aerosol', 'Biogenic', 'Climate', 'Forcing', '', '']"
Germany,55683894300,7006426789,2013,1,['']
Germany,55683894300,7006426789,2014,1,['']
Germany,55683894300,7006426789,2015,1,['']
Germany,55683894300,7006426789,2016,4,"['', '', '', 'Aerosol', 'Biogenic', 'Climate', 'Forcing']"
Germany,55683894300,7006426789,2017,1,['']
Germany,55683894300,7006426789,2018,1,"['Aerosol formation', 'Aerosols', 'CLOUD experiment', 'Nanoparticle growth', 'Volatile organic compounds']"
Germany,55683894300,8620967300,2013,1,['']
Germany,55683894300,8620967300,2014,1,['']
Germany,55683894300,8620967300,2015,2,"['', '']"
Germany,55683894300,8620967300,2016,8,"['', '', '', '', '', '', 'Aerosol', 'Biogenic', 'Climate', 'Forcing', '']"
Germany,55683894300,8620967300,2017,1,['']
Germany,55683894300,8620967300,2018,1,"['Aerosol formation', 'Aerosols', 'CLOUD experiment', 'Nanoparticle growth', 'Volatile organic compounds']"
Germany,35227521600,7006426789,2011,1,"['Aerosol chamber experiments', 'H SO production 2 4', 'Nucleation', 'Optical fibre', 'Ultraviolet system']"
Germany,35227521600,7006426789,2013,4,"['CLOUD', 'composition', 'ethanol affinity', 'hygroscopicity', 'nanoparticles', '', '', 'Aerosol particles', 'Atmospheric chemistry', 'Atmospheric nucleation', 'Mass spectrometry']"
Germany,35227521600,7006426789,2014,2,"['', '']"
Germany,35227521600,7006426789,2015,1,['']
Germany,35227521600,7006426789,2016,8,"['', '', '', '', '', '', 'Aerosol', 'Biogenic', 'Climate', 'Forcing', '']"
Germany,35227521600,7006426789,2017,2,"['', '']"
Germany,35227521600,7006426789,2018,1,"['Aerosol formation', 'Aerosols', 'CLOUD experiment', 'Nanoparticle growth', 'Volatile organic compounds']"
Germany,35227521600,8620967300,2013,4,"['CLOUD', 'composition', 'ethanol affinity', 'hygroscopicity', 'nanoparticles', '', '', 'Aerosol particles', 'Atmospheric chemistry', 'Atmospheric nucleation', 'Mass spectrometry']"
Germany,35227521600,8620967300,2014,2,"['', '']"
Germany,35227521600,8620967300,2015,2,"['', '']"
Germany,35227521600,8620967300,2016,13,"['', '', '', '', '', '', '', '', '', '', 'Aerosol', 'Biogenic', 'Climate', 'Forcing', '', '']"
Germany,35227521600,8620967300,2017,1,['']
Germany,35227521600,8620967300,2018,1,"['Aerosol formation', 'Aerosols', 'CLOUD experiment', 'Nanoparticle growth', 'Volatile organic compounds']"
Germany,7006426789,55683040000,2013,1,['']
Germany,7006426789,55683040000,2014,1,['']
Germany,7006426789,55683040000,2015,1,['']
Germany,7006426789,55683040000,2016,5,"['', '', '', '', 'Aerosol', 'Biogenic', 'Climate', 'Forcing']"
Germany,7006426789,55683040000,2017,1,['']
