Country,Source,Target,Year,Weight,Keywords
Italy,35227146300,35228119200,2007,1,['']
Italy,35227146300,35228119200,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,35227146300,35228119200,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,35228119200,35227951800,2007,1,['']
Italy,35228119200,35227951800,2008,1,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode']"
Italy,35228119200,35227951800,2009,2,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger']"
Italy,35228119200,35227951800,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,35228119200,37036023500,2007,1,['']
Italy,35228119200,37036023500,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,35228119200,37036023500,2009,3,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,35228119200,37036023500,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,35228119200,37036023500,2012,1,"['Gaseous detectors', 'Muon spectrometers']"
Italy,35228119200,37036023500,2013,2,"['Gaseous detectors', 'Muon spectrometers', 'Resistive-plate chambers', '']"
Italy,35228119200,35227037600,2007,1,['']
Italy,35228119200,35227037600,2008,1,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode']"
Italy,35228119200,35227037600,2009,2,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger']"
Italy,35228119200,35227037600,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,35285610600,35240572900,2003,1,['']
Italy,35285610600,35240572900,2004,2,"['', '']"
Italy,35285610600,35240572900,2005,1,['']
Italy,35285610600,35240572900,2006,3,"['', '', '']"
Italy,35285610600,35240572900,2007,6,"['', '', '', '', '', '']"
Italy,35285610600,35240572900,2008,2,"['', '']"
Italy,35285610600,35240572900,2009,3,"['', '', '']"
Italy,35285610600,35240572900,2010,1,['']
Italy,35285610600,35240572900,2011,1,"['δS=1 weak NC decay', 'Lepton number violation', 'Rare kaon decay']"
Italy,35285610600,35240572900,2012,1,['']
Italy,35285610600,35240572900,2013,2,"['', '']"
Italy,35285610600,35240572900,2014,2,"['', 'Branching fraction', 'Fixed target experiments', 'Flavor physics', 'Rare decay']"
Italy,35285610600,35240572900,2015,5,"['', '', '', '', '']"
Italy,35285610600,35240572900,2017,1,['']
Italy,35285610600,35240572900,2016,3,"['', '', '']"
Italy,35285610600,35240572900,2018,1,"['Fixed target experiments', 'Rare decay']"
Italy,56810711000,35240572900,2007,2,"['', '']"
Italy,56810711000,35240572900,2009,1,['']
Italy,56810711000,35240572900,2013,2,"['', '']"
Italy,56810711000,35240572900,2012,1,['']
Italy,56810711000,35240572900,2015,4,"['', '', '', '']"
Italy,56810711000,35240572900,2017,1,['']
Italy,56810711000,35240572900,2016,3,"['', '', '']"
Italy,35227146300,35228119200,2007,1,['']
Italy,35227146300,35228119200,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,35227146300,35228119200,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,7102422627,35228119200,2007,1,['']
Italy,7102422627,35228119200,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,7102422627,35228119200,2009,3,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,7102422627,35228119200,2010,1,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC']"
Italy,7102422627,35228119200,2012,3,"['Gaseous detectors', 'Particle tracking detectors (Gaseous detectors)', 'Detector design and construction technologies and materials', 'Resistive-plate chambers', 'Trigger detectors', 'Gaseous detectors', 'Muon spectrometers']"
Italy,7102422627,35228119200,2013,2,"['Gaseous detectors', 'Muon spectrometers', 'Resistive-plate chambers', '']"
Italy,35228119200,35227951800,2007,1,['']
Italy,35228119200,35227951800,2008,1,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode']"
Italy,35228119200,35227951800,2009,2,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger']"
Italy,35228119200,35227951800,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,35228119200,37036023500,2007,1,['']
Italy,35228119200,37036023500,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,35228119200,37036023500,2009,3,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,35228119200,37036023500,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,35228119200,37036023500,2012,1,"['Gaseous detectors', 'Muon spectrometers']"
Italy,35228119200,37036023500,2013,2,"['Gaseous detectors', 'Muon spectrometers', 'Resistive-plate chambers', '']"
Italy,35228119200,35227037600,2007,1,['']
Italy,35228119200,35227037600,2008,1,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode']"
Italy,35228119200,35227037600,2009,2,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger']"
Italy,35228119200,35227037600,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,35228119200,7005863934,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,35228119200,7005863934,2009,3,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,35228119200,7005863934,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,35228119200,7005863934,2013,1,"['Gaseous detectors', 'Muon spectrometers', 'Resistive-plate chambers']"
Italy,35228119200,7005863934,2007,1,['']
Italy,35228119200,37036023500,2007,1,['']
Italy,35228119200,37036023500,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,35228119200,37036023500,2009,3,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,35228119200,37036023500,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,35228119200,37036023500,2012,1,"['Gaseous detectors', 'Muon spectrometers']"
Italy,35228119200,37036023500,2013,2,"['Gaseous detectors', 'Muon spectrometers', 'Resistive-plate chambers', '']"
Italy,35228119200,35227037600,2007,1,['']
Italy,35228119200,35227037600,2008,1,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode']"
Italy,35228119200,35227037600,2009,2,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger']"
Italy,35228119200,35227037600,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,7007067199,7006088089,2008,1,"['ARIA', 'Asthma', 'Guideline', 'Management', 'Rhinitis']"
Italy,7007067199,7006088089,2009,1,"['Allergic rhinitis', 'Asthma', 'Diagnosis', 'Guidelines', 'Therapy']"
Italy,7007067199,7006088089,2010,1,"['ARIA', 'asthma', 'EAACI', 'EFA', 'IPCRG', 'rhinitis']"
Italy,55412658800,7006088089,2008,2,"['Allergy', 'Asthma', 'Bronchial responsiveness', 'Exercise-induced asthma', 'Sports', 'Allergy', 'Asthma', 'Bronchial responsiveness', 'Doping', 'Exercise-induced asthma, sports']"
Italy,55412658800,7006088089,2009,1,"['Allergic rhinitis', 'Asthma', 'Diagnosis', 'Guidelines', 'Therapy']"
Italy,55412658800,7006088089,2013,1,['']
Italy,7007103216,7006088089,2008,1,"['ARIA', 'Asthma', 'Guideline', 'Management', 'Rhinitis']"
Italy,7006088089,8739114400,2007,2,"['Allergic diseases', 'Asthma', 'Conjunctivitis', 'Nonspecific challenges', 'Rhinitis', 'Airway hypersensitivity', 'Allergenic pollens', 'Allergic asthma', 'Allergic rhinitis', 'Bronchial asthma', 'Outdoor air-pollution', 'Pollinosis', 'Respiratory allergy', 'Seasonal allergy']"
Italy,7006088089,8739114400,2008,2,"['Allergy', 'Asthma', 'Bronchial responsiveness', 'Exercise-induced asthma', 'Sports', 'Allergy', 'Asthma', 'Bronchial responsiveness', 'Doping', 'Exercise-induced asthma, sports']"
Italy,7006088089,8739114400,2009,1,"['Allergic rhinitis', 'Asthma', 'Diagnosis', 'Guidelines', 'Therapy']"
Italy,7006088089,8739114400,2013,1,['']
Italy,14045516300,35228119200,2007,1,['']
Italy,14045516300,35228119200,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,14045516300,35228119200,2009,3,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,14045516300,35228119200,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,35228119200,37036023500,2007,1,['']
Italy,35228119200,37036023500,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,35228119200,37036023500,2009,3,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,35228119200,37036023500,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,35228119200,37036023500,2012,1,"['Gaseous detectors', 'Muon spectrometers']"
Italy,35228119200,37036023500,2013,2,"['Gaseous detectors', 'Muon spectrometers', 'Resistive-plate chambers', '']"
Italy,35228119200,35227037600,2007,1,['']
Italy,35228119200,35227037600,2008,1,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode']"
Italy,35228119200,35227037600,2009,2,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger']"
Italy,35228119200,35227037600,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,35228119200,7005863934,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,35228119200,7005863934,2009,3,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,35228119200,7005863934,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,35228119200,7005863934,2013,1,"['Gaseous detectors', 'Muon spectrometers', 'Resistive-plate chambers']"
Italy,35228119200,7005863934,2007,1,['']
Italy,14045516300,36143231500,2007,1,"['CMS', 'MTCC', 'Resistive plate chambers']"
Italy,14045516300,36143231500,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,14045516300,36143231500,2012,5,"['Muon spectrometers', 'Trigger concepts and systems (hardware and software)', 'Trigger detectors', '', '', '', 'CMS', 'Endcap', 'Gems', 'Muon', 'Tracker', 'Upgrade']"
Italy,14045516300,36143231500,2013,3,"['Gas electron multiplier', 'Large-area GEM', 'Micropattern gas detector', 'Electron multipliers (gas)', 'Gaseous detectors', 'Large detector systems for particle and astroparticle physics', 'Particle tracking detectors (Gaseous detectors)', 'Micropattern gaseous detectors (MSGC, GEM, THGEM, RETHGEM, MHSP, MICROPIC, MICROMEGAS, InGrid, etc)', 'Muon spectrometers']"
Italy,14045516300,36143231500,2014,3,"['Micropattern gaseous detectors (MSGC, GEM, THGEM, RETHGEM, MHSP, MICROPIC, MICROMEGAS, InGrid, etc)', 'Muon spectrometers', '', '']"
Italy,14045516300,36143231500,2015,1,"['Electron multipliers (gas)', 'Gaseous detectors', 'Particle tracking detectors', 'Particle tracking detectors (Gaseous detectors)']"
Italy,14045516300,36143231500,2016,2,"['', '']"
Italy,14045516300,36143231500,2011,1,['']
Italy,14045516300,35228119200,2007,1,['']
Italy,14045516300,35228119200,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,14045516300,35228119200,2009,3,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,14045516300,35228119200,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,14045516300,7006790820,2007,1,['']
Italy,14045516300,7006790820,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,14045516300,7006790820,2009,4,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'Algorithm', 'CMS', 'Cosmic muon', 'RPC', 'Technical trigger', 'Tracking', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,14045516300,7006790820,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,14045516300,7006790820,2014,2,"['', '']"
Italy,14045516300,7006790820,2015,1,"['Electron multipliers (gas)', 'Gaseous detectors', 'Particle tracking detectors', 'Particle tracking detectors (Gaseous detectors)']"
Italy,14045516300,7006790820,2016,2,"['', '']"
Italy,14045516300,7101600969,2007,1,['']
Italy,14045516300,7101600969,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,14045516300,7101600969,2009,4,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'Algorithm', 'CMS', 'Cosmic muon', 'RPC', 'Technical trigger', 'Tracking', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,14045516300,7101600969,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,14045516300,35240572900,2007,1,['']
Italy,14045516300,35240572900,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,14045516300,35240572900,2009,4,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'Algorithm', 'CMS', 'Cosmic muon', 'RPC', 'Technical trigger', 'Tracking', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,14045516300,35240572900,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,14045516300,35240572900,2014,2,"['', '']"
Italy,14045516300,35240572900,2015,1,"['Electron multipliers (gas)', 'Gaseous detectors', 'Particle tracking detectors', 'Particle tracking detectors (Gaseous detectors)']"
Italy,14045516300,35240572900,2016,2,"['', '']"
Italy,36143231500,56243019300,2007,1,"['CMS', 'MTCC', 'Resistive plate chambers']"
Italy,36143231500,56243019300,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,36143231500,56243019300,2013,2,"['Gaseous detectors', 'Muon spectrometers', 'Resistive-plate chambers', '']"
Italy,36143231500,35285557300,2010,1,['RPC']
Italy,36143231500,35285557300,2013,1,['']
Italy,36143231500,35285557300,2014,2,"['', '']"
Italy,36143231500,35285557300,2015,1,"['Electron multipliers (gas)', 'Gaseous detectors', 'Particle tracking detectors', 'Particle tracking detectors (Gaseous detectors)']"
Italy,36143231500,35285557300,2016,2,"['', '']"
Italy,36143231500,35227146300,2007,1,"['CMS', 'MTCC', 'Resistive plate chambers']"
Italy,36143231500,35227146300,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,36143231500,7102422627,2007,1,"['CMS', 'MTCC', 'Resistive plate chambers']"
Italy,36143231500,7102422627,2010,1,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC']"
Italy,36143231500,7102422627,2012,2,"['', 'CMS', 'Endcap', 'Gems', 'Muon', 'Tracker', 'Upgrade']"
Italy,36143231500,7102422627,2013,3,"['Gas electron multiplier', 'Large-area GEM', 'Micropattern gas detector', 'Electron multipliers (gas)', 'Gaseous detectors', 'Large detector systems for particle and astroparticle physics', 'Particle tracking detectors (Gaseous detectors)', 'Micropattern gaseous detectors (MSGC, GEM, THGEM, RETHGEM, MHSP, MICROPIC, MICROMEGAS, InGrid, etc)', 'Muon spectrometers']"
Italy,36143231500,7102422627,2014,3,"['Micropattern gaseous detectors (MSGC, GEM, THGEM, RETHGEM, MHSP, MICROPIC, MICROMEGAS, InGrid, etc)', 'Muon spectrometers', '', '']"
Italy,36143231500,7102422627,2015,1,"['Electron multipliers (gas)', 'Gaseous detectors', 'Particle tracking detectors', 'Particle tracking detectors (Gaseous detectors)']"
Italy,36143231500,7102422627,2016,2,"['', '']"
Italy,36143231500,7102422627,2011,1,['']
Italy,36143231500,7103341176,2007,1,"['CMS', 'MTCC', 'Resistive plate chambers']"
Italy,36143231500,35239828600,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,36143231500,35239828600,2012,2,"['', 'CMS', 'Endcap', 'Gems', 'Muon', 'Tracker', 'Upgrade']"
Italy,36143231500,35239828600,2013,3,"['Gas electron multiplier', 'Large-area GEM', 'Micropattern gas detector', 'Electron multipliers (gas)', 'Gaseous detectors', 'Large detector systems for particle and astroparticle physics', 'Particle tracking detectors (Gaseous detectors)', 'Micropattern gaseous detectors (MSGC, GEM, THGEM, RETHGEM, MHSP, MICROPIC, MICROMEGAS, InGrid, etc)', 'Muon spectrometers']"
Italy,36143231500,35239828600,2014,3,"['Micropattern gaseous detectors (MSGC, GEM, THGEM, RETHGEM, MHSP, MICROPIC, MICROMEGAS, InGrid, etc)', 'Muon spectrometers', '', '']"
Italy,36143231500,35239828600,2015,1,"['Electron multipliers (gas)', 'Gaseous detectors', 'Particle tracking detectors', 'Particle tracking detectors (Gaseous detectors)']"
Italy,36143231500,35239828600,2016,2,"['', '']"
Italy,36143231500,35239828600,2011,1,['']
Italy,36143231500,57137760400,2007,1,"['CMS', 'MTCC', 'Resistive plate chambers']"
Italy,36143231500,57137760400,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,36143231500,57137760400,2013,2,"['Gaseous detectors', 'Muon spectrometers', 'Resistive-plate chambers', '']"
Italy,36143231500,57137760400,2014,2,"['', '']"
Italy,36143231500,57137760400,2016,2,"['', '']"
Italy,36143231500,35227951800,2007,1,"['CMS', 'MTCC', 'Resistive plate chambers']"
Italy,36143231500,35227951800,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,36143231500,35100110600,2014,2,"['', '']"
Italy,36143231500,35100110600,2015,1,"['Electron multipliers (gas)', 'Gaseous detectors', 'Particle tracking detectors', 'Particle tracking detectors (Gaseous detectors)']"
Italy,36143231500,35100110600,2016,2,"['', '']"
Italy,36143231500,35227042600,2007,1,"['CMS', 'MTCC', 'Resistive plate chambers']"
Italy,36143231500,35227042600,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,36143231500,35227042600,2012,2,"['', 'CMS', 'Endcap', 'Gems', 'Muon', 'Tracker', 'Upgrade']"
Italy,36143231500,35227042600,2013,3,"['Gas electron multiplier', 'Large-area GEM', 'Micropattern gas detector', 'Electron multipliers (gas)', 'Gaseous detectors', 'Large detector systems for particle and astroparticle physics', 'Particle tracking detectors (Gaseous detectors)', 'Micropattern gaseous detectors (MSGC, GEM, THGEM, RETHGEM, MHSP, MICROPIC, MICROMEGAS, InGrid, etc)', 'Muon spectrometers']"
Italy,36143231500,35227042600,2014,3,"['Micropattern gaseous detectors (MSGC, GEM, THGEM, RETHGEM, MHSP, MICROPIC, MICROMEGAS, InGrid, etc)', 'Muon spectrometers', '', '']"
Italy,36143231500,35227042600,2015,1,"['Electron multipliers (gas)', 'Gaseous detectors', 'Particle tracking detectors', 'Particle tracking detectors (Gaseous detectors)']"
Italy,36143231500,35227042600,2016,2,"['', '']"
Italy,36143231500,35227042600,2011,1,['']
Italy,36143231500,35227037600,2007,1,"['CMS', 'MTCC', 'Resistive plate chambers']"
Italy,36143231500,35227037600,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,36143231500,7006418936,2014,2,"['', '']"
Italy,36143231500,7006418936,2015,1,"['Electron multipliers (gas)', 'Gaseous detectors', 'Particle tracking detectors', 'Particle tracking detectors (Gaseous detectors)']"
Italy,36143231500,7006418936,2016,2,"['', '']"
Italy,36143231500,7005863934,2009,1,"['CMS RPC muon trigger', 'Compact Muon Solenoid (CMS)', 'Resistive Plate Chamber (RPC)']"
Italy,36143231500,7005863934,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,36143231500,7005863934,2013,1,"['Gaseous detectors', 'Muon spectrometers', 'Resistive-plate chambers']"
Italy,56243019300,35228119200,2007,1,['']
Italy,56243019300,35228119200,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,56243019300,35228119200,2009,3,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,56243019300,35228119200,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,56243019300,35228119200,2013,2,"['Gaseous detectors', 'Muon spectrometers', 'Resistive-plate chambers', '']"
Italy,56243019300,7006790820,2007,1,['']
Italy,56243019300,7006790820,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,56243019300,7006790820,2009,4,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'Algorithm', 'CMS', 'Cosmic muon', 'RPC', 'Technical trigger', 'Tracking', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,56243019300,7006790820,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,56243019300,7006790820,2013,1,['']
Italy,56243019300,7101600969,2007,1,['']
Italy,56243019300,7101600969,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,56243019300,7101600969,2009,4,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'Algorithm', 'CMS', 'Cosmic muon', 'RPC', 'Technical trigger', 'Tracking', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,56243019300,7101600969,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,56243019300,7101600969,2013,1,['']
Italy,56243019300,35240572900,2007,1,['']
Italy,56243019300,35240572900,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,56243019300,35240572900,2009,4,"['CMS', 'Resistive plate chamber', 'RPC efficiency', 'RPC noise', 'Algorithm', 'CMS', 'Cosmic muon', 'RPC', 'Technical trigger', 'Tracking', 'CMS', 'Detector', 'Muon system', 'RPC', 'Trigger', 'CMS', 'MTCC', 'Resistive Plate Chamber', 'RPC']"
Italy,56243019300,35240572900,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,56243019300,35240572900,2013,1,['']
Italy,35285557300,35228119200,2010,1,['RPC']
Italy,35285557300,35228119200,2013,1,['']
Italy,35285557300,7006790820,2010,1,['RPC']
Italy,35285557300,7006790820,2013,1,['']
Italy,35285557300,7006790820,2014,2,"['', '']"
Italy,35285557300,7006790820,2015,1,"['Electron multipliers (gas)', 'Gaseous detectors', 'Particle tracking detectors', 'Particle tracking detectors (Gaseous detectors)']"
Italy,35285557300,7006790820,2016,2,"['', '']"
Italy,35285557300,7101600969,2010,1,['RPC']
Italy,35285557300,7101600969,2013,1,['']
Italy,35285557300,35240572900,2010,1,['RPC']
Italy,35285557300,35240572900,2013,1,['']
Italy,35285557300,35240572900,2014,2,"['', '']"
Italy,35285557300,35240572900,2015,1,"['Electron multipliers (gas)', 'Gaseous detectors', 'Particle tracking detectors', 'Particle tracking detectors (Gaseous detectors)']"
Italy,35285557300,35240572900,2016,2,"['', '']"
Italy,35227146300,35228119200,2007,1,['']
Italy,35227146300,35228119200,2008,2,"['Avalanche mode', 'Bakelite resistivity', 'Closed loop gas circulation', 'CMS', 'Gas purification', 'Resistive Plate Chamber', 'Streamer mode', '']"
Italy,35227146300,35228119200,2010,2,"['CMS', 'Detectors', 'LHC', 'Muon system', 'RPC', 'RPC']"
Italy,35227146300,7006790820,2007,1,['']
