Source,Target,Year,Weight,Keywords
36043939900,7202687730,2010,1,"['cause of death', 'genetics', 'infection', 'twins']"
7005078154,56266405100,2007,1,"['Alexithymia', 'Heritability analysis', 'Twin study']"
7005078154,56266405100,2008,1,"['Genetic', 'Respiratory syncytial virus', 'Twin study']"
7005078154,56266405100,2009,2,"['Asthma', 'child', 'epidemiology', 'respiratory syncytial virus', 'twins', 'Asthma', 'Direction of causation', 'Genetic', 'RSV infection', 'Twin study']"
7005078154,56266405100,2010,3,"['', 'Asthma', 'Epidemiology', 'Genetics', 'Heritability', 'Twin study', '']"
7005078154,56266405100,2011,9,"['', '', 'Asthma', 'Body mass index', 'Genetic', 'Twin study', 'Type 2 diabetes', 'Atopic dermatitis', 'genetic', 'twin study', 'type 1 diabetes', 'Alcohol', 'Body mass index', 'Migraine', 'Smoking', 'Socioeconomic factors', 'Asthma', 'Environment', 'Genetics', 'Prevalence', 'Twin study', 'Aging', 'fetal origin', 'mortality', 'register', 'twin', 'ascertainment', 'Denmark', 'multiple births', 'Twin register', '']"
7005078154,56266405100,2012,2,"['assisted reproduction', 'asthma', 'atopy', 'eczema', 'hay fever', 'twins', 'Chronic bronchitis', 'Epidemiology', 'Smoking', 'Twin studies']"
7005078154,56266405100,2013,1,"['genetic models', 'health-related quality of life', 'heritability', 'twin study']"
7005078154,56266405100,2014,2,"['Birth order', 'Birth weight', 'Length', 'Rheumatoid arthritis', 'Susceptibility', 'Twin-control study', 'Chronic bronchitis', 'COPD', 'Heritability', 'Twin studies']"
7005078154,56266405100,2015,2,"['Asthma', 'Environment', 'Genetics', 'Twin tudy', 'Chronic bronchitis', 'Comorbidity', 'COPD', 'Epidemiology', 'Twin studies', 'Type 2 diabetes']"
7005078154,56266405100,2016,1,"['Affective psychoses', 'Denmark', 'Endophenotype', 'Genetics', 'ICD-10', 'Schizophrenia', 'Twins']"
7005078154,56266405100,2017,1,"['Blood donors', 'Healthy donor effect', 'Self-reported health']"
7005078154,7202687730,2007,2,"['Genetic correlation', 'Heritability', 'Twin study', '']"
7005078154,7202687730,2009,2,"['', 'Body mass index', 'Dizygotic twins', 'Genetic linkage', 'Heritability', 'Quantitative trait locus']"
7005078154,7202687730,2010,1,"['Genetics', 'Genomics', 'Twins']"
7005078154,7202687730,2011,2,"['Aging', 'fetal origin', 'mortality', 'register', 'twin', 'ascertainment', 'Denmark', 'multiple births', 'Twin register']"
7005078154,7202687730,2014,1,"['Men', 'Sex', 'Telomeres', 'Twins', 'Women']"
7005078154,7202687730,2015,2,"['', 'men', 'menopause', 'Telomeres', 'women']"
7005078154,7202687730,2016,1,"['Genetics/epidemiology (all)', 'Human', 'Insulin sensitivity and resistance']"
56266405100,7202687730,2007,1,['']
56266405100,7202687730,2009,1,"['Arrhythmia', 'Atrial fibrillation', 'Genetics', 'Risk factors', 'Twin study']"
56266405100,7202687730,2010,5,"['', 'cause of death', 'genetics', 'infection', 'twins', '', 'familial', 'genetics', 'intracranial aneurysm', 'SAH', 'twin', 'Cleft lip and palate', 'Genetics', 'Oral cleft', 'Recurrence risk', 'Twins']"
56266405100,7202687730,2011,3,"['', 'Aging', 'fetal origin', 'mortality', 'register', 'twin', 'ascertainment', 'Denmark', 'multiple births', 'Twin register']"
56266405100,7202687730,2012,1,"['Cancer', 'Longevity', 'Mortality', 'Trade-off', 'Twins']"
56266405100,7202687730,2013,1,"['birthweight', 'menarche', 'sex', 'twins']"
56266405100,7202687730,2014,1,['']
56266405100,7202687730,2015,1,['']
56266405100,7202687730,2016,3,"['', '', '']"
56266405100,7202687730,2017,1,"['behavioral science', 'biostatistics', 'epidemiology', 'geriatric dentistry', 'population genetics', 'twin study']"
56266405100,7202687730,2018,1,"['Heredity', 'Myeloproliferative neoplasms', 'Philadelphianegative myeloproliferative neoplasms', 'Registry studies', 'Twins']"
35355952300,56978532600,2001,1,['']
35355952300,56978532600,2000,1,['']
35355952300,56978532600,1998,1,['']
35355952300,56978532600,2002,4,"['', '', '', '']"
35355952300,56978532600,2003,4,"['', '', '', '']"
35355952300,56978532600,2004,4,"['', '', '', '']"
35355952300,56978532600,2005,1,['']
35355952300,56978532600,2006,3,"['', '', '']"
35355952300,56978532600,2008,1,"['Large detector systems for particle and astroparticle physics', 'Particle tracking detectors', 'Transition radiation detectors']"
8047243900,7102845895,2008,1,"['Atlas', 'Tau', 'Trigger']"
8047243900,7102845895,2009,1,['']
8047243900,7102845895,2013,2,"['Digital electronic circuits', 'Trigger concepts and systems (hardware and software)', 'Data acquisition concepts', 'Performance of High Energy Physics Detectors', 'Trigger concepts and systems (hardware and software)']"
8047243900,7102845895,2014,1,"['Digital electronic circuits', 'Trigger concepts and systems (hardware and software)']"
56612171900,6506527936,2011,4,"['Clinical benign prostate hyperplasia', 'Epidemiology', 'Incidence', 'Mortality', 'Prostate cancer', '', '', '']"
56612171900,6506527936,2012,5,"['', '', '', '', '']"
56612171900,6506527936,2013,6,"['', '', '', '', '', '']"
56612171900,6506527936,2014,1,['']
56612171900,6506527936,2015,1,['']
56612171900,6506527936,2016,1,['']
56612171900,6506527936,2017,2,"['', '']"
56612171900,7007170557,2010,1,"['Anticoagulants', 'Blood coagulation factors', 'Embolism', 'Lung diseases, interstitial', 'Thrombosis']"
56612171900,7007170557,2011,4,"['Clinical benign prostate hyperplasia', 'Epidemiology', 'Incidence', 'Mortality', 'Prostate cancer', '', '', '']"
56612171900,7007170557,2012,5,"['', '', '', '', '']"
56612171900,7007170557,2013,8,"['', '', '', '', '', 'Hip fracture', 'Mortality', 'Myocardial infarction', 'Nationwide study', 'Skin cancer', 'Sun exposure', '', '']"
56612171900,7007170557,2014,1,['']
56612171900,7007170557,2015,1,['']
56612171900,7007170557,2016,1,"['Boys', 'Mendelian randomization', 'Prostate cancer', 'Puberty', 'Tanner scale']"
56612171900,7007170557,2017,5,"['', '', '', '', '']"
56612171900,7007170557,2018,3,"['', 'chronic obstructive pulmonary disease', 'lung function', 'Mendelian randomisation', 'urate', '']"
6506527936,57202624262,2011,1,['']
6506527936,57202624262,2018,1,"['Breast cancer', 'Epidemiology', 'Gene-environment interactions', 'Genetic susceptibility', 'Risk prediction']"
6506527936,7007170557,2007,6,"['Association', 'Fracture', 'Genetic polymorphism', 'Integrin β 3', 'Population study', 'Airway obstruction', 'Biological markers', 'Cohort study', 'Inflammation', 'Lung diseases, obstructive', '', '', '', '']"
6506527936,7007170557,2008,7,"['', 'Ageing', 'Arg72Pro', 'Cancer risk', 'Longevity', 'Mortality', 'p53', 'Polymorphism', 'SNP', '', '', '', '', '']"
6506527936,7007170557,2009,8,"['', '', '', '', '', '', '17b-estradiol', 'Cancer', 'Cardiovascular disease', 'Chronic obstructive pulmonary disease', 'CYP1B1', 'Cytochrome P450 1B1', 'Ischemic cerebrovascular disease', 'Myocardial infarction', 'Polycyclic aromatic hydrocarbons', 'Single nucleotide polymorphism', '']"
6506527936,7007170557,2010,6,"['', 'Cancer', 'Cytochrome P450 2C9 (CYP2C9)', 'General population', 'Polycyclic aromatic hydrocarbons (PAHs)', 'Single nucleotide polymorphism (SNP)', 'Tobacco', '', '', '', '']"
6506527936,7007170557,2011,1,['']
6506527936,7007170557,2012,1,"['Chronic obstructive pulmonary disease', 'Genetics', 'Nicotinic acetylcholine receptor', 'Smoking', 'Spirometry']"
6506527936,7007170557,2013,2,"['', '']"
6506527936,7007170557,2014,1,['']
6506527936,7007170557,2015,1,['']
6506527936,7007170557,2016,1,"['Cancer risk', 'genetic', 'telomere length']"
6506527936,7007170557,2017,5,"['', '1100delC', 'breast cancer', 'Breast Cancer Association Consortium', 'CHEK2', 'common variants', 'polygenic risk score', 'allergy', 'asthma', 'epidemiology', 'infectious disease', '', '']"
6506527936,7007170557,2018,3,"['', '', 'ALSPAC', 'CGPS', 'HUNT', 'Licit drugs', 'Mendelian randomization', 'UK Biobank']"
57202624262,7007170557,2011,1,['']
8705029400,35373396900,2016,2,"['', '']"
7102903327,7003632207,2007,2,"['Affective disorder', 'neonatal', 'psychosis', 'schizophrenia', 'Toxoplasma gondii', 'Biobank', 'Birth cohort', 'Nested case-control study']"
7102903327,7003632207,2009,1,['']
7102903327,7003632207,2010,3,"['25-hydroxyvitamin D', 'Cord blood', 'Dried blood spots', 'Hypovitaminosis D', 'Neonate', 'Vitamin D', 'Herpes simplex 2', 'National birth cohort', 'Neonatal', 'Schizophrenia', '']"
7102903327,7003632207,2011,2,"['', 'Bipolar disorder', 'Cytomegalovirus', 'Dried blood spots', 'Herpes simplex virus type 1', 'Herpes simplex virus type 2', 'Toxoplasma gondii']"
7102903327,7003632207,2012,4,"['Epidemiology', 'Familial history of psychiatric disorder', 'Genome-wide association', 'Schizophrenia', 'Single-nucleotide polymorphisms', 'Association', 'CD48', 'human endogenous retrovirus', 'schizophrenia', 'type 2 diabetes', 'Genome-wide association', 'immigrants', 'principal component', 'schizophrenia', 'common variation', 'genome-wide association study', 'GWAS', 'imaging genetics', 'schizophrenia']"
7102903327,7003632207,2014,1,['']
7102903327,7003632207,2015,2,"['Blood', 'Cytokines', 'Denmark', 'Epidemiology', 'Etiology', 'Schizophrenia', '']"
7102903327,7003632207,2016,2,"['', 'Aging', 'Biomarker', 'Birthweight', 'Blood spot', 'Cord blood', 'Developmental age', 'DNA methylation', 'Epigenetic clock', 'Fetus', 'Medicaid', 'Preterm birth', 'Socioeconomic status']"
7102903327,7003632207,2018,2,"['Epidemiology', 'polygenic risk score', 'schizophrenia', 'selective migration', 'urbanicity', '']"
7102903327,7003632207,2017,1,"['Epidemiology', 'Mortailty', 'Polygenic risk score', 'Schizophrenia']"
7102903327,35765453400,2012,1,"['Association', 'CD48', 'human endogenous retrovirus', 'schizophrenia', 'type 2 diabetes']"
7102903327,7004609664,2009,1,['']
7102903327,7004609664,2010,2,"['22q13', 'Association', 'Complex disorder', 'Neuronal development', 'Herpes simplex 2', 'National birth cohort', 'Neonatal', 'Schizophrenia']"
7102903327,7004609664,2011,2,"['', 'Bipolar disorder', 'Cytomegalovirus', 'Dried blood spots', 'Herpes simplex virus type 1', 'Herpes simplex virus type 2', 'Toxoplasma gondii']"
7102903327,7004609664,2012,4,"['Association', 'CD48', 'human endogenous retrovirus', 'schizophrenia', 'type 2 diabetes', 'Genome-wide association', 'immigrants', 'principal component', 'schizophrenia', 'Asthma', 'Atopic disorders', 'Register-based', 'Schizophrenia', 'common variation', 'genome-wide association study', 'GWAS', 'imaging genetics', 'schizophrenia']"
7102903327,7004609664,2014,1,['']
7102903327,7004609664,2015,2,"['', 'Association', 'eQTL', 'Hippocampus', 'Positive selection', 'Schizophrenia', 'ZNF323']"
7102903327,7004609664,2016,1,['']
7102903327,7004609664,2018,2,"['Epidemiology', 'polygenic risk score', 'schizophrenia', 'selective migration', 'urbanicity', '']"
7102903327,7004609664,2017,1,"['Epidemiology', 'Mortailty', 'Polygenic risk score', 'Schizophrenia']"
7102903327,6701738296,2012,1,"['Association', 'CD48', 'human endogenous retrovirus', 'schizophrenia', 'type 2 diabetes']"
7102903327,6701738296,2016,2,"['22q11 deletion syndrome', 'health registry', 'incidence rate', 'schizophrenia', 'schizophrenia spectrum disorders', 'Aging', 'Biomarker', 'Birthweight', 'Blood spot', 'Cord blood', 'Developmental age', 'DNA methylation', 'Epigenetic clock', 'Fetus', 'Medicaid', 'Preterm birth', 'Socioeconomic status']"
7102903327,6701738296,2017,1,['']
7102903327,6701738296,2018,2,"['', '']"
7102903327,6701738296,2019,1,['']
7102903327,8636730800,2012,1,"['common variation', 'genome-wide association study', 'GWAS', 'imaging genetics', 'schizophrenia']"
7102903327,8636730800,2014,1,['']
7102903327,8636730800,2015,2,"['', 'Association', 'eQTL', 'Hippocampus', 'Positive selection', 'Schizophrenia', 'ZNF323']"
7102903327,8636730800,2016,2,"['', '']"
7102903327,8636730800,2017,1,"['Epidemiology', 'Mortailty', 'Polygenic risk score', 'Schizophrenia']"
7102903327,8636730800,2018,2,"['Anorexia nervosa', 'Eating disorders', 'Genome-wide association', 'Psychiatric genetics', 'Psychiatric genomics consortium', 'Social media', '']"
7102903327,8648239600,2016,1,"['22q11 deletion syndrome', 'health registry', 'incidence rate', 'schizophrenia', 'schizophrenia spectrum disorders']"
7102903327,8648239600,2017,1,['']
7003632207,35765453400,2012,1,"['Association', 'CD48', 'human endogenous retrovirus', 'schizophrenia', 'type 2 diabetes']"
7003632207,35765453400,2014,1,['']
7003632207,35765453400,2019,1,"['Biological pathway', 'Major depressive disorder', 'NETRIN1', 'Polygenic risk score', 'Thalamic radiations', 'White matter']"
7003632207,7004609664,2009,2,"['2q31', 'Association', 'Autism', 'GABA', 'GAD1', '']"
7003632207,7004609664,2010,1,"['Herpes simplex 2', 'National birth cohort', 'Neonatal', 'Schizophrenia']"
7003632207,7004609664,2011,2,"['', 'Bipolar disorder', 'Cytomegalovirus', 'Dried blood spots', 'Herpes simplex virus type 1', 'Herpes simplex virus type 2', 'Toxoplasma gondii']"
7003632207,7004609664,2012,3,"['Association', 'CD48', 'human endogenous retrovirus', 'schizophrenia', 'type 2 diabetes', 'Genome-wide association', 'immigrants', 'principal component', 'schizophrenia', 'common variation', 'genome-wide association study', 'GWAS', 'imaging genetics', 'schizophrenia']"
7003632207,7004609664,2014,1,['']
7003632207,7004609664,2015,1,['']
7003632207,7004609664,2016,1,['']
7003632207,7004609664,2018,2,"['Epidemiology', 'polygenic risk score', 'schizophrenia', 'selective migration', 'urbanicity', '']"
7003632207,7004609664,2017,1,"['Epidemiology', 'Mortailty', 'Polygenic risk score', 'Schizophrenia']"
7003632207,6701738296,2012,1,"['Association', 'CD48', 'human endogenous retrovirus', 'schizophrenia', 'type 2 diabetes']"
7003632207,6701738296,2016,1,"['Aging', 'Biomarker', 'Birthweight', 'Blood spot', 'Cord blood', 'Developmental age', 'DNA methylation', 'Epigenetic clock', 'Fetus', 'Medicaid', 'Preterm birth', 'Socioeconomic status']"
7003632207,6701738296,2017,1,['']
7003632207,21135869800,2009,1,['']
7003632207,8636730800,2009,1,['']
7003632207,8636730800,2012,1,"['common variation', 'genome-wide association study', 'GWAS', 'imaging genetics', 'schizophrenia']"
7003632207,8636730800,2014,1,['']
7003632207,8636730800,2015,1,['']
7003632207,8636730800,2017,1,"['Epidemiology', 'Mortailty', 'Polygenic risk score', 'Schizophrenia']"
7003632207,8636730800,2019,1,"['Biological pathway', 'Major depressive disorder', 'NETRIN1', 'Polygenic risk score', 'Thalamic radiations', 'White matter']"
7003632207,8636730800,2018,1,['']
7003632207,8648239600,2017,1,['']
35765453400,7004609664,2012,2,"['22q13', 'antipsychotic treatment', 'association', 'GPR24', 'MCHR1', 'schizophrenia', 'Association', 'CD48', 'human endogenous retrovirus', 'schizophrenia', 'type 2 diabetes']"
35765453400,6701738296,2007,1,['']
35765453400,6701738296,2008,6,"['', 'Compliance', 'CYP2C19', 'CYP2D6', 'Poor metabolizers', 'Side effects', 'Treatment failure', 'P2XR 7', 'Purinergic receptor', 'Register data', 'Treatment resistance', 'Bipolar disorder', 'Meta-analysis', 'Methylenetetrahydrofolate reductase gene (MTHFR)', 'Schizophrenia', 'SNPs', 'Association study', 'Candidate gene', 'Neuron glia adhesion', 'Radial neuron migration', 'RELN', '']"
35765453400,6701738296,2009,6,"['Candidate gene', 'Genetic association', 'Glutamate', 'GRIK3', 'Schizophrenia', '', 'Antipsychotics', 'CYP2D6', 'Schizophrenia', 'Hippocampus', 'Memory', 'NT-3', 'NTRK3', 'Schizophrenia', 'SNP', 'Case-control study', 'Development', 'Meta-analysis', 'NTRK1 receptor', 'Single-nucleotide polymorphism', '']"
35765453400,6701738296,2010,4,"['Age of onset', 'Methylenetetrahydrofolate reductase gene (MTHFR)', 'Schizophrenia', 'Case-control association study', 'Metaanalysis', 'Schizophrenia', 'Suicidal behavior', 'Tryptophan hydroxylase 1 gene (TPH1)', '17p', '22q', 'Functional convergent genomics', 'Lipids', 'Myelin', '']"
35765453400,6701738296,2011,1,"['16p13.1', 'CNV', 'duplication', 'schizophrenia']"
35765453400,6701738296,2012,4,"['', '22q13', 'antipsychotic treatment', 'association', 'GPR24', 'MCHR1', 'schizophrenia', 'Association', 'CD48', 'human endogenous retrovirus', 'schizophrenia', 'type 2 diabetes', '']"
35765453400,6701738296,2013,1,"['Genome-wide association studies', 'Meta-analysis', 'Migraine', 'Migraine-genetics', 'Replication']"
35765453400,6701738296,2014,3,"['Breakpoints', 'Deletion', 'Neurexin 1', '', '3D facial landmarks', 'ANOVA', 'Dense point correspondence', 'Inter-operator annotation variance', 'Point distribution mode']"
35765453400,6701738296,2016,2,"['Blood donors', 'Data collection', 'Epidemiology', 'MeSH', 'Methods', 'Surveys and questionnaires', 'Axon guidance', 'Gilles de la Tourette syndrome', 'GTS', 'Netrin-4', 'NTN4', 'Single nucleotide polymorphism', 'SNP']"
35765453400,6701738296,2015,1,"['Endophenotypes', 'High risk families', 'Linkage analysis', 'Schizophrenia', 'Thought disorder', 'Whole genome sequencing']"
35765453400,6701738296,2017,1,"['autoimmune diseases', 'comorbidity', 'GWAS', 'schizophrenia']"
35765453400,6701738296,2018,1,"['Attention deficiency and hyperactivity disorder', 'Comorbidity', 'Migraine']"
35765453400,21135869800,2007,1,"['Body fat measures', 'Cognitive abilities', 'Dopamine beta-hydroxylase', 'Genetic polymorphisms', 'Postmenopausal women']"
35765453400,21135869800,2008,2,"['Dopamine beta-hydroxylase gene', 'Genetic predisposition', 'Late-life depression', 'Compliance', 'CYP2C19', 'CYP2D6', 'Poor metabolizers', 'Side effects', 'Treatment failure']"
35765453400,21135869800,2009,1,"['Antipsychotics', 'CYP2D6', 'Schizophrenia']"
35765453400,21135869800,2010,3,"['Age of onset', 'Methylenetetrahydrofolate reductase gene (MTHFR)', 'Schizophrenia', 'Case-control association study', 'Metaanalysis', 'Schizophrenia', 'Suicidal behavior', 'Tryptophan hydroxylase 1 gene (TPH1)', '']"
35765453400,21135869800,2011,1,"['16p13.1', 'CNV', 'duplication', 'schizophrenia']"
35765453400,21135869800,2016,1,"['Affective disorders', 'copy number variants', 'dopamine transporter', 'schizophrenia', 'solute carrier 6A3']"
35765453400,21135869800,2015,1,"['Endophenotypes', 'High risk families', 'Linkage analysis', 'Schizophrenia', 'Thought disorder', 'Whole genome sequencing']"
35765453400,8636730800,2010,1,"['17p', '22q', 'Functional convergent genomics', 'Lipids', 'Myelin']"
35765453400,8636730800,2011,1,"['Complement cascade', 'csmd1', 'csmd2', 'human leukocyte antigen (HLA)', 'immunity', 'schizophrenia']"
35765453400,8636730800,2012,3,"['', '', '']"
35765453400,8636730800,2019,1,"['Biological pathway', 'Major depressive disorder', 'NETRIN1', 'Polygenic risk score', 'Thalamic radiations', 'White matter']"
35765453400,8648239600,2007,1,['']
35765453400,8648239600,2008,1,['']
35765453400,8648239600,2012,2,"['', '']"
7004609664,6701738296,2012,3,"['22q13', 'antipsychotic treatment', 'association', 'GPR24', 'MCHR1', 'schizophrenia', 'Association', 'CD48', 'human endogenous retrovirus', 'schizophrenia', 'type 2 diabetes', 'Age of onset', 'Methylenetetrahydrofolate reductase gene (MTHFR)', 'Scandinavia', 'Schizophrenia']"
7004609664,21135869800,2011,1,['']
7004609664,8636730800,2012,1,"['common variation', 'genome-wide association study', 'GWAS', 'imaging genetics', 'schizophrenia']"
7004609664,8636730800,2014,2,"['', '']"
7004609664,8636730800,2015,3,"['Bipolar disorder', 'Genetic association studies', 'Genetic translocation', 'NPTX1', 'RPTOR', '', 'Association', 'eQTL', 'Hippocampus', 'Positive selection', 'Schizophrenia', 'ZNF323']"
7004609664,8636730800,2016,3,"['', 'Adolescents', 'Association', 'Children', 'Epigenetics', 'Estrogen receptor 1', 'Gamma-aminobutyric acid B receptor 1', 'Myelin oligodendrocyte glycoprotein', 'Obsessive-compulsive disorder', 'and NT5C2', 'Genome-wide association study', 'MicroRNA', 'miR-206', 'Schizophrenia', 'Single nucleotide polymorphism']"
7004609664,8636730800,2017,2,"['Epidemiology', 'Mortailty', 'Polygenic risk score', 'Schizophrenia', '']"
7004609664,8636730800,2018,2,"['', '']"
6701738296,21135869800,2007,4,"['Allele-specific amplification', 'CCR5 32-bp deletion', 'Genotyping', 'Melting curve analysis', 'PCR', 'Aorta calcification', 'ApoE polymorphism', 'Cardiovascular events', 'Lipids', 'Osteoporosis', '5-HTTLPR', 'Allele repertoire', 'Allele subtypes', 'Genotyping assay', 'Serotonin transporter gene', 'Single nucleotide variations', 'Variable number of tandem repeats', 'Body fat measures', 'Cognitive abilities', 'Dopamine beta-hydroxylase', 'Genetic polymorphisms', 'Postmenopausal women']"
6701738296,21135869800,2008,5,"['Dopamine beta-hydroxylase gene', 'Genetic predisposition', 'Late-life depression', '', 'Compliance', 'CYP2C19', 'CYP2D6', 'Poor metabolizers', 'Side effects', 'Treatment failure', '', 'Association', 'Disrupted-in-schizophrenia-1 (DISC1)', 'rs3737597', 'Schizophrenia']"
6701738296,21135869800,2009,4,"['D-amino-acid oxidase activator', 'D-amino-acid oxidase gene', 'Dysbindin gene', 'Metabotropic glutamate receptor 3', 'Neuregulin 1', 'Schizophrenia', 'Single-nucleotide polymorphisms', '5-HTTLPR', 'Genetic predisposition', 'Moderate alcohol consumption', 'Serotonin transporter gene polymorhism', 'Smoking', 'Antipsychotics', 'CYP2D6', 'Schizophrenia', '15q26', 'Candidate gene', 'TagSNP']"
6701738296,21135869800,2010,4,"['Age of onset', 'Methylenetetrahydrofolate reductase gene (MTHFR)', 'Schizophrenia', 'Case-control association study', 'Metaanalysis', 'Schizophrenia', 'Suicidal behavior', 'Tryptophan hydroxylase 1 gene (TPH1)', '', '']"
6701738296,21135869800,2011,1,"['16p13.1', 'CNV', 'duplication', 'schizophrenia']"
6701738296,21135869800,2013,1,['']
6701738296,21135869800,2016,1,"['Affective disorders', 'copy number variants', 'dopamine transporter', 'schizophrenia', 'solute carrier 6A3']"
6701738296,21135869800,2015,1,"['Endophenotypes', 'High risk families', 'Linkage analysis', 'Schizophrenia', 'Thought disorder', 'Whole genome sequencing']"
6701738296,8636730800,2010,1,"['17p', '22q', 'Functional convergent genomics', 'Lipids', 'Myelin']"
6701738296,8636730800,2011,1,"['Complement cascade', 'csmd1', 'csmd2', 'human leukocyte antigen (HLA)', 'immunity', 'schizophrenia']"
6701738296,8636730800,2012,3,"['', '', '']"
6701738296,8636730800,2013,1,['']
6701738296,8648239600,2007,1,['']
6701738296,8648239600,2008,1,['']
6701738296,8648239600,2009,1,['']
6701738296,8648239600,2012,1,['']
6701738296,8648239600,2015,1,['']
6701738296,8648239600,2016,2,"['22q11 deletion syndrome', 'health registry', 'incidence rate', 'schizophrenia', 'schizophrenia spectrum disorders', '22q11 deletion syndrome', 'Emotional recognition task', 'Negative symptoms', 'Positive symptoms', 'Schizophrenia', 'Social cognition', 'Social function', 'Social skills', 'Theory of mind']"
6701738296,8648239600,2017,1,['']
6701738296,8648239600,2018,2,"['22q11 deletion syndrome', 'Dynamic causal modelling', 'EEG', 'Mismatch negativity', 'N1 component', '']"
21135869800,8636730800,2009,1,['']
8636730800,8648239600,2012,2,"['', '']"
36043939900,7005078154,2007,8,"['Genetic correlation', 'Heritability', 'Twin study', 'Apolipoprotein', 'Bivariate analysis', 'Heritability', 'Lipid', 'Twins', '', 'Bivariate analyses', 'Thyroid hormones', 'Thyroid-stimulating hormone', 'Twin study', '', 'Correlation', 'Genetic', 'Heritability', 'Insulin resistance', 'Metabolic syndrome', 'Multivariate', 'Obesity', 'Asthma', 'Environment', 'Genetics', 'Obesity', 'Twin study', '']"
36043939900,7005078154,2008,2,"['', '']"
36043939900,7005078154,2009,1,"['Body mass index', 'Dizygotic twins', 'Genetic linkage', 'Heritability', 'Quantitative trait locus']"
36043939900,7005078154,2010,1,"['Food frequency questionnaire', 'Metabolomics', 'Metabonomics', 'Partial least squares-discriminant analysis', 'Principal component analysis']"
36043939900,7005078154,2011,1,['']
36043939900,7005078154,2014,1,"['Adiposity', 'BMI', 'Exercise', 'Fitness', 'Gene-environment interaction and correlation', 'Genetic and environmental influences']"
35355952300,56978532600,2001,1,['']
35355952300,56978532600,2000,1,['']
35355952300,56978532600,1998,1,['']
35355952300,56978532600,2002,4,"['', '', '', '']"
35355952300,56978532600,2003,4,"['', '', '', '']"
35355952300,56978532600,2004,4,"['', '', '', '']"
35355952300,56978532600,2005,1,['']
35355952300,56978532600,2006,3,"['', '', '']"
35355952300,56978532600,2008,1,"['Large detector systems for particle and astroparticle physics', 'Particle tracking detectors', 'Transition radiation detectors']"
35355952300,56978532600,2001,1,['']
35355952300,56978532600,2000,1,['']
35355952300,56978532600,1998,1,['']
35355952300,56978532600,2002,4,"['', '', '', '']"
35355952300,56978532600,2003,4,"['', '', '', '']"
35355952300,56978532600,2004,4,"['', '', '', '']"
35355952300,56978532600,2005,1,['']
35355952300,56978532600,2006,3,"['', '', '']"
35355952300,56978532600,2008,1,"['Large detector systems for particle and astroparticle physics', 'Particle tracking detectors', 'Transition radiation detectors']"
35355952300,56978532600,2001,1,['']
